"","applicants","sale_price","num_units","year_sold","month_sold","overall_qual","total_sq_feet","gr_liv_area","tot_bathrooms","lot_area","exter_qual","full_bath","central_air","garage_type_attchd","garage_type_basment","garage_type_builtIn","garage_type_detchd","garage_type_no_garage","NeighborhoodBrDale","neighborhood_brk_side","neighborhood_clear_cr","neighborhood_collg_cr","neighborhood_crawfor","neighborhood_edwards","neighborhood_gilbert","neighborhood_idottrr","neighborhood_meadowv","neighborhood_mitchel","neighborhood_n_ames","neighborhood_n_ridge","neighborhood_n_ridge_hghts","neighborhood_n_w_ames","neighborhood_old_town","neighborhood_sawyer","neighborhood_sawyer_w","neighborhood_somerst","neighborhood_stone_br","neighborhood_swisu","neighborhood_timber","neighborhood_veenker","neighborhood_sale_price"
"1217",1,248328.000000001,5,2007,6,7,4029.0264936686,2765.94926885164,3,4199.81307539479,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1218",5,170000,1,2010,1,7,3358.31737900211,2202.1888161295,4,4349.09347645086,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1219",0.6,465000.000000003,5,2011,9,10,4360.82411548835,3085.0307723993,5,4876.68525965529,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1220",1,229999.999999992,1,2011,6,8,3417.18339444357,2599.8521444746,1,4493.70854063034,3,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1221",1.33333333333333,177999.999999996,3,2007,1,6,3514.46482037782,2921.74049533574,5,4603.34755775405,3,6,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1222",1,186499.999999999,5,2011,3,7,3417.18339444357,2636.12255964309,3,3821.05734329685,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1223",3,169899.999999996,1,2010,5,6,3222.73544550692,2007.18432240918,3,4641.72033141635,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1224",0,129499.999999996,3,2008,4,6,3723.20242316005,3071.56143993863,2,4149.40973939365,3,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1225",2,119000.000000004,2,2007,5,5,3072.94192018383,1936.83280466626,1,3583.1593264897,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1226",1.5,243999.999999991,2,2010,4,7,4386.9512856349,3110.15733856691,5,4445.79243727911,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1227",1,171750.000000001,5,2011,3,7,3732.96088812826,2481.24672323041,3,1947.38045169897,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1228",1.66666666666667,129999.999999998,3,2009,11,5,2960.4115697507,1747.31384799005,3,4201.61093631944,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1229",1.66666666666667,293999.999999995,3,2007,7,7,4019.95526391943,3151.38698540567,5,5336.03220326503,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245890.624999997
"1230",2,165399.999999995,2,2008,7,7,3480.67974393705,2735.4335463722,3,3508.21331644723,4,4,"yes",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1231",1,127499.999999998,1,2007,11,6,3376.2758901073,2438.84771838569,1,3301.49911655881,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1232",1.4,301500.000000007,5,2008,8,8,4289.94800361915,3017.25878508482,4,4934.21849130656,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1233",1,99899.9999999956,5,2009,7,5,2951.13411198219,1729.52667663055,1,2455.58787217319,3,2,"yes",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1234",2.5,189999.999999996,2,2008,7,7,3203.76276306964,2192.93439461842,4,4146.7424556432,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1235",2.5,151000.000000006,2,2008,7,6,3270.73699345894,2036.8018173105,3,4179.92747068222,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1236",0.8,181000.000000007,5,2009,6,6,3555.24291328055,2753.07662410018,3,6008.21539711748,3,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1237",1,128900.000000003,4,2009,6,5,3264.62313633875,2030.9234935444,1,4149.40973939365,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1238",1.25,161499.999999992,4,2009,11,4,3779.21721330657,2854.04388933042,3,4461.6028196508,3,2,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"1239",0.6,180500.000000005,5,2007,7,6,3600.61485281975,2884.8743542184,1,4822.67007194811,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1240",5,181000.000000007,1,2008,8,6,3693.56674936028,2404.53440851967,4,2455.58787217319,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1241",2,183899.999999998,2,2011,3,7,3297.21524705218,2532.12989626474,5,2291.38313542698,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1242",0,122000.000000001,3,2007,1,7,3735.24842028541,2939.03080784667,2,4253.24173526019,2,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1243",0.75,378499.999999985,4,2010,5,9,4308.86234677698,3041.20309758761,3,4778.33496203785,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1244",0.4,380999.999999985,5,2008,5,8,4369.70881919194,3869.39500784696,5,4906.08090879758,3,6,"yes",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1245",3.5,143999.999999994,2,2007,7,5,3477.99968214526,2606.97162341065,2,4477.9814256646,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1246",1.5,260000.000000009,2,2010,4,7,3759.07314423232,2606.97162341065,3,5919.55639840421,4,0,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"1247",7,185749.999999999,1,2009,8,6,3826.34210122925,2571.04208868566,3,4056.20119879331,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1248",0.666666666666667,137000.000000005,3,2011,11,5,3078.10907682684,1851.60010105823,3,4824.2715315372,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1249",0.5,177000.000000006,4,2008,5,6,3463.17899616167,2427.49427882528,3,4506.91865970275,3,2,"yes",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1250",1,138999.999999996,4,2007,11,5,3112.98063807658,2300.49398588182,3,3003.03248973178,3,4,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1251",2,137000.000000005,3,2007,7,5,3754.56222163147,2964.20663103402,3,4478.15493566379,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1252",1,161999.999999996,5,2009,12,6,3278.34678398976,2470.2012311488,3,4736.48121058809,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1253",5,197900.000000008,1,2009,6,6,4041.3574428046,2797.67005184412,3,5372.60846268196,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1254",0.75,237000.000000008,4,2008,3,8,3921.23062757965,3051.13503457848,5,4123.19631644183,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1255",0.4,68399.9999999971,5,2010,4,4,3039.82544451087,2141.70694589426,1,3663.5088429643,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"1256",1.5,226999.999999991,2,2009,3,7,3914.59887969417,2655.91140821979,4,4191.6019779337,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1257",7,179999.999999991,1,2011,7,7,3637.47114340855,2406.84578590325,4,3802.55938513168,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1258",2,150500.000000005,2,2009,9,5,3249.2360585477,2016.129242521,3,3978.14146332624,3,4,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1259",1,138999.999999996,4,2010,4,6,3690.04403251076,2884.8743542184,4,4107.9692512006,3,4,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1260",2,168999.999999998,1,2010,3,6,3967.39755695319,3339.35203126147,3,4157.18575702971,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"1261",0.25,132499.999999998,4,2009,5,6,3333.56755670222,2488.93192391035,1,3224.30349679417,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1262",2.5,142999.999999994,2,2010,6,6,3642.32212851958,2394.09027300977,3,4187.98625870281,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1263",1,189999.999999996,5,2011,6,5,3944.98140161973,2664.73449315164,3,6778.36420379836,3,4,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"1264",2.5,278000.000000007,2,2009,10,8,3921.73963144988,2738.23270336806,4,3110.87672309369,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"1265",1,281000.000000005,4,2011,10,8,3867.39500581461,3003.96901570397,3,4428.96478444603,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1266",1,180500.000000005,3,2010,4,5,3413.69757137123,2174.2578436137,3,4907.75544581881,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1267",1,119500,1,2009,2,5,3130.55316187467,2363.5162248051,3,719.24046715411,3,4,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"1268",0.25,107500.000000005,4,2009,12,5,4023.30324997374,3291.20045294198,3,3411.89726272523,3,4,"no",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1269",5,162899.999999994,1,2011,3,7,3542.40912588162,2742.88674257719,3,4257.12794261155,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1270",2,115000.000000002,1,2011,4,5,2951.13411198219,1729.52667663055,3,3832.41048988137,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1271",3,138499.999999996,1,2011,11,5,3267.68296934578,2033.86544665599,3,3886.57477972901,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1272",3,155000.000000002,1,2008,12,5,3374.13142404641,2141.70694589426,4,3955.64598719202,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1273",1,139999.999999994,2,2011,6,6,2846.37986416559,2062.9813925125,4,2259.51156453841,3,4,"yes",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1274",1.5,154000.000000005,2,2010,5,5,3539.83003640183,2295.53812297316,3,3663.5088429643,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1275",3,225000.00000001,1,2009,5,7,3817.13554042937,3014.142033033,3,4374.31168135805,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1276",1,177499.999999999,4,2009,11,6,3386.24577330522,2576.22623715429,1,3663.5088429643,3,2,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1277",1.66666666666667,290000.000000013,3,2011,12,8,4171.53942312716,3388.50184418582,5,4253.24173526019,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1278",5,231999.999999989,1,2011,4,7,3957.97102954891,2697.61940165524,3,3952.92917338138,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1279",2,129999.999999998,1,2011,4,7,3659.18629947485,2783.24975533879,3,2084.91139815494,4,4,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1280",5,325000.000000008,1,2009,11,9,3993.40436280457,2731.6934433537,4,4772.21794885676,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1281",5,202499.999999994,1,2011,9,7,3690.04403251076,2439.97849437361,3,3515.01709405363,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1282",1.33333333333333,137999.999999994,3,2009,5,5,3170.01243319016,1939.95900142768,3,3808.17581602995,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1283",0.75,147000.000000004,4,2008,5,5,3222.73544550692,2133.461099364,3,4588.63968653813,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1284",1,179200.000000006,5,2008,6,6,3590.64221046229,2353.98599070699,4,3570.26869016056,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1285",1.5,334999.999999999,2,2010,5,7,4220.03818991935,2949.63832068037,4,5331.31359450143,4,4,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1286",0.6,202999.999999995,5,2007,1,7,3575.56636360316,2329.9004170026,4,3981.27041581549,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1287",5,301999.999999998,1,2007,6,8,4403.2565257262,3553.31861545281,3,4143.66032303534,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1288",2,333168.000000008,2,2010,5,9,4297.62102623675,3432.57155992811,3,4997.9945338142,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1289",1,119000.000000004,2,2007,10,4,3100.31026500312,1872.94481009363,3,3836.74122231748,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1290",0.6,206899.999999993,5,2008,6,6,3872.12572657912,3111.62274290995,3,4430.74290550858,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1291",3,295492.999999992,1,2009,1,8,3967.89216317337,2710.9597159157,4,4273.75176113097,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1292",5,208900.000000009,1,2007,4,7,3671.12480857763,2421.78616880971,3,2536.3166968662,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1293",1.66666666666667,274999.999999998,3,2011,8,8,4104.36120840453,2853.17865762177,3,4998.92696295918,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1294",2,111000.000000003,1,2007,2,4,3027.45071642625,1872.94481009363,1,4271.63327199245,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1295",2.5,156499.999999993,2,2009,6,6,3814.41767068601,2559.57545785843,3,3886.57477972901,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1296",0.25,72500.0000000024,4,2008,7,3,1544.06374185808,1447.74786214536,1,3419.93281062048,3,2,"no",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1297",5,189999.999999996,1,2010,6,7,3652.58215737547,2966.621404274,5,4266.0372114538,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1298",1,82500.0000000022,1,2009,12,4,2265.48573903398,1421.77578053622,1,2991.25129761622,2,2,"yes",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1299",5,147000.000000004,1,2007,2,8,4126.91775740665,2860.08700333909,3,4227.00435352056,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1300",0,54999.9999999996,3,2008,1,4,2819.34214001223,1602.82809254469,1,2238.51485240183,3,2,"no",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"1301",1.5,79000.0000000033,2,2007,5,3,2515.70653756125,1559.5119423875,1,2554.84007695854,3,2,"yes",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1302",0.6,130500.000000002,5,2008,10,5,2859.23771763764,1641.18115532002,2,3411.89726272523,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1303",0.5,256000,4,2008,6,6,4417.90342555764,3543.37768059851,3,4314.51878283261,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1304",5,176500.000000002,1,2011,6,7,3587.51303865588,2712.85612163173,3,4040.66157703977,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1305",1.66666666666667,226999.999999991,3,2007,12,8,3929.86186627892,2670.58872536931,3,4229.76198932503,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1306",1.25,132499.999999998,4,2011,7,5,3073.80426634142,1882.69778483931,1,4377.601139838,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1307",0.666666666666667,99999.9999999972,3,2009,5,4,2859.23771763764,1641.18115532002,3,3995.28948085768,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1308",0.6,125500.000000003,5,2011,7,5,3312.15227839952,2430.90906550838,2,3583.1593264897,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"1309",0.5,124999.999999995,4,2009,5,5,3287.43126960018,2436.58368452082,2,1394.6114117028,3,2,"yes",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"1310",1,167899.999999995,5,2009,4,6,3659.18629947485,2401.06085628543,3,4159.63497376183,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1311",4,135000.000000004,1,2008,11,5,3997.29365262513,2735.4335463722,3,4075.45479636291,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1312",0,52499.9999999992,2,2011,3,4,2596.57504607697,1388.6854205366,1,2483.50431709553,3,2,"no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1313",4,200000.000000005,1,2011,6,7,3713.96359392811,2915.9338586141,5,4813.18021412604,4,4,"yes",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1314",1.33333333333333,128499.999999999,3,2011,6,5,2951.13411198219,1729.52667663055,1,4141.19113777024,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1315",0.5,123000.000000005,2,2007,6,4,2952.99388874244,1743.77273232443,1,3861.57838307013,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1316",1.2,155000.000000002,5,2008,7,6,3359.76146053395,2122.39783958356,3,4848.71340232869,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1317",2.5,228500.000000001,2,2007,8,8,4064.34270894398,3152.81387980886,3,4102.72730930971,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1318",3,177000.000000006,1,2009,3,6,3732.38849647715,2958.5574627815,2,3678.67177932318,3,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1319",1.75,155834.999999993,4,2007,7,7,3327.68831135185,2536.38410339938,3,4435.71311693569,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1320",5,108500.000000005,1,2007,7,4,3120.53523608009,1892.38967583525,1,3224.30349679417,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1321",1,262499.999999996,3,2011,6,7,4185.85455647316,3143.51546065183,3,5669.56929868894,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1322",1.5,283462.99999999,2,2007,5,8,4089.75724570222,2843.62904213927,4,5067.62965749602,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1323",5,215000,1,2007,8,7,3825.26170715341,2576.22623715429,4,5178.88427004293,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1324",1,122000.000000001,1,2008,12,8,3860.53708844736,3282.04381752349,3,2961.48610843834,3,4,"no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1325",0.8,200000.000000005,5,2009,8,5,4252.68216226506,3453.2638798853,6,4529.19130373623,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1326",2,171000.000000001,1,2008,3,6,3591.89217689538,2790.47670073611,2,4075.66767094484,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1327",3,134899.999999994,1,2009,7,6,3081.54465040906,2206.13811696453,1,3224.30349679417,4,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1328",1.66666666666667,410000.000000004,3,2010,3,8,4744.62748629421,3772.63234915094,5,4990.78662533395,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1329",0.6,235000.000000001,5,2008,6,7,3759.6361212174,2919.25460424596,5,4290.99974846758,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1330",1.25,170000,4,2011,9,7,3538.53893944774,2964.20663103402,4,4267.19632298552,3,6,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1331",1,110000.000000005,4,2008,10,5,2976.97734595929,1778.82444315432,1,4124.02728213357,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
