Distance,Duration,Reason,Age,Others,Mode,Cost
1487,14,visit,2,0,plane,3297
197,1,visit,1,0,car,50
139,1,visit,5,0,car,20
55,2,visit,6,0,car,40
71,0,visit,3,0,car,20
201,1,visit,6,0,car,170
51,0,visit,6,0,car,10
53,0,visit,6,0,car,40
126,0,visit,3,0,car,70
535,2,visit,6,0,car,450
95,0,visit,5,0,car,25
129,21,visit,4,0,car,1080
101,0,visit,6,1,car,55
80,3,visit,5,0,car,90
152,2,visit,3,0,car,345
64,0,visit,2,0,car,65
169,0,visit,6,0,car,250
1864,5,visit,6,0,plane,1181
343,0,visit,6,0,car,150
183,0,visit,3,0,car,100
46,1,visit,3,0,car,40
246,3,visit,4,0,car,230
131,1,visit,5,0,car,100
207,2,visit,5,0,car,50
220,2,visit,5,1,car,190
90,0,visit,3,0,car,39
195,1,visit,5,0,car,440
95,0,visit,5,0,car,80
69,0,visit,5,0,car,105
314,6,visit,2,0,car,530
264,6,visit,6,0,car,400
235,1,visit,2,0,car,0
84,0,visit,5,0,car,40
347,1,visit,6,0,car,155
508,3,visit,5,0,car,260
73,0,visit,5,0,car,60
159,0,visit,4,0,car,70
154,1,visit,5,0,car,200
300,1,visit,3,0,car,303
434,1,visit,2,0,car,60
121,1,visit,3,0,car,60
1307,7,visit,2,0,plane,2430
141,2,visit,6,0,car,350
253,4,visit,6,0,car,200
89,1,visit,4,0,car,25
318,1,visit,2,2,car,915
169,3,visit,4,0,car,185
204,0,visit,4,2,car,25
53,0,visit,6,0,car,140
1301,12,visit,6,0,plane,420
43,0,visit,6,2,car,50
58,0,visit,3,0,car,50
75,0,visit,6,2,car,40
312,8,visit,5,0,car,518
67,0,visit,4,0,car,40
228,1,visit,3,0,car,190
41,0,visit,3,0,car,20
78,2,visit,6,1,car,60
164,4,visit,5,0,car,130
544,1,visit,2,0,car,461
187,0,visit,6,2,car,60
78,0,visit,6,0,car,355
101,0,visit,2,0,car,30
202,1,visit,5,0,car,155
231,0,visit,5,1,car,160
48,0,visit,5,0,car,0
118,1,visit,5,0,car,350
102,0,visit,2,0,car,40
90,0,visit,1,0,car,165
128,0,visit,3,0,car,225
95,1,visit,6,0,car,340
71,0,visit,6,2,car,685
68,1,visit,5,0,car,360
171,0,visit,4,0,car,240
73,0,visit,4,0,car,227
69,0,visit,6,0,car,100
249,2,visit,4,1,car,130
43,0,visit,5,0,car,20
336,4,visit,6,0,car,222
156,0,visit,2,2,car,65
73,0,visit,5,0,car,90
51,1,visit,5,0,car,60
128,0,visit,6,0,car,25
308,4,visit,5,1,car,279
138,0,visit,6,0,car,90
39,1,visit,3,0,car,50
192,0,visit,5,2,car,89
192,0,visit,6,1,car,30
496,6,visit,5,0,plane,700
112,1,visit,6,0,car,80
51,0,visit,1,0,car,0
181,2,visit,3,0,car,100
689,5,visit,6,0,plane,1362
68,0,visit,5,0,car,40
317,1,visit,5,0,car,410
104,1,visit,6,2,car,25
1298,3,visit,5,0,plane,607
107,2,visit,5,0,car,220
56,0,visit,6,0,car,15
77,0,visit,4,0,car,194
93,0,visit,5,0,car,75
835,4,visit,5,3,car,700
552,3,visit,5,1,car,400
54,0,visit,6,0,car,12
135,1,visit,3,0,car,300
663,4,visit,4,0,car,636
89,1,visit,2,0,car,225
138,0,visit,6,0,car,40
235,0,visit,1,0,car,40
176,1,visit,3,0,car,205
77,1,visit,3,0,car,20
508,3,visit,2,0,car,300
64,1,visit,2,0,car,267
275,1,visit,2,3,car,115
84,0,visit,2,2,car,60
63,0,visit,5,0,car,25
100,0,visit,4,0,car,20
235,0,visit,2,0,car,150
52,0,visit,4,1,car,35
336,1,visit,6,0,car,380
302,0,visit,3,0,car,170
129,1,visit,3,0,car,190
180,1,visit,6,0,car,25
130,0,visit,3,0,car,462
43,0,visit,6,0,plane,850
759,0,visit,2,1,car,265
156,2,visit,6,0,car,549
128,0,visit,5,0,car,30
174,2,visit,5,0,car,165
221,2,visit,4,0,car,280
185,0,visit,3,0,car,60
154,0,visit,5,0,car,145
115,0,visit,2,0,car,30
157,3,visit,3,5,car,250
98,0,visit,5,0,car,20
231,0,visit,4,0,car,380
23,2,visit,6,0,car,10
336,2,visit,5,0,car,1402
56,0,visit,6,0,car,300
448,3,visit,3,0,car,403
286,0,visit,2,0,car,178
72,0,visit,3,0,car,40
93,0,visit,2,0,car,20
904,6,visit,2,0,plane,1820
134,1,visit,5,0,car,50
66,0,visit,6,1,car,40
163,10,visit,6,0,car,480
227,0,visit,4,0,car,475
76,0,visit,5,0,car,50
660,3,visit,6,0,plane,259
300,2,visit,2,0,car,505
1816,6,visit,4,1,plane,972
81,2,visit,5,0,car,0
2746,9,visit,2,0,plane,2030
138,2,visit,4,0,car,175
41,0,visit,4,0,car,30
134,0,visit,1,1,car,270
420,13,visit,5,0,car,180
141,0,visit,5,1,car,100
270,2,visit,4,1,car,500
106,0,visit,5,0,car,72
97,0,visit,6,0,car,40
172,0,visit,2,0,car,160
168,0,visit,6,0,car,110
336,6,visit,5,0,car,200
264,1,visit,6,0,car,217
675,6,visit,5,0,plane,800
161,1,visit,2,0,car,225
72,0,visit,5,0,car,62
110,1,visit,6,2,car,150
182,1,visit,3,0,car,120
132,3,visit,2,0,car,300
509,1,visit,3,2,car,900
130,0,visit,4,0,car,135
75,0,visit,5,0,car,65
123,1,visit,6,0,car,95
97,0,visit,6,0,car,35
142,0,visit,4,0,car,0
243,8,visit,6,0,car,100
249,2,visit,5,0,car,280
48,0,visit,6,0,car,15
63,0,visit,3,0,car,70
202,0,visit,5,0,car,40
175,0,visit,5,3,car,200
63,0,visit,5,0,car,50
224,2,visit,4,0,car,160
277,1,visit,6,0,car,130
46,0,visit,5,0,car,15
697,2,visit,2,1,car,1155
78,0,visit,5,0,car,0
119,0,visit,2,0,car,75
1510,5,visit,4,0,plane,1880
188,1,visit,6,0,car,225
157,1,visit,5,0,car,75
235,0,visit,6,0,car,65
155,0,visit,4,0,car,100
110,0,visit,2,0,car,20
171,1,visit,2,0,car,420
85,1,visit,5,0,car,50
668,2,visit,5,1,car,745
92,1,visit,2,0,car,100
325,2,visit,3,0,plane,325
456,4,visit,4,0,car,600
135,0,visit,5,0,car,40
263,2,visit,5,0,car,92
89,0,visit,4,1,car,115
44,0,visit,6,0,car,20
50,0,visit,5,0,car,50
148,0,visit,3,0,car,100
291,3,visit,5,0,plane,354
259,0,visit,6,0,car,30
279,1,visit,6,0,car,73
77,2,visit,2,2,car,231
270,2,visit,6,0,car,600
93,0,visit,3,1,car,55
227,2,visit,6,0,car,75
168,0,visit,2,1,car,100
137,2,visit,5,0,car,95
71,1,visit,6,0,car,565
113,0,visit,5,0,car,130
173,1,visit,6,0,car,160
50,0,visit,2,0,car,45
75,0,visit,2,1,car,20
360,1,visit,6,0,car,394
1384,2,visit,2,0,car,390
3250,14,visit,6,1,plane,7310
1675,3,visit,2,0,plane,1410
90,0,visit,3,0,car,150
63,0,visit,6,1,car,125
42,0,visit,5,3,car,60
494,2,visit,5,0,car,135
196,0,visit,4,2,car,100
240,5,visit,5,1,car,536
244,1,visit,5,0,car,75
123,0,visit,3,0,car,50
170,2,visit,4,0,car,48
173,0,visit,2,0,car,50
1201,11,visit,6,0,car,1790
73,0,visit,6,0,car,10
253,5,visit,1,0,car,75
95,0,visit,4,1,car,50
1081,21,visit,3,0,plane,2810
123,1,visit,1,0,car,160
274,4,visit,5,0,car,385
129,0,visit,6,0,car,110
689,2,visit,4,0,car,685
84,0,visit,4,0,car,15
68,0,visit,4,0,car,95
181,1,visit,5,1,car,60
260,7,visit,6,0,car,465
60,0,visit,5,0,car,110
221,0,visit,5,0,car,280
57,0,visit,6,0,car,22
43,0,visit,6,0,car,20
96,0,visit,4,0,car,60
100,2,visit,1,0,car,40
28,1,visit,2,0,car,15
3479,7,visit,6,0,plane,710
104,3,visit,5,0,car,208
1034,3,visit,6,0,plane,470
198,0,visit,6,0,car,60
51,0,visit,2,1,car,25
176,2,visit,2,1,car,450
124,0,visit,4,1,car,85
116,2,visit,6,0,car,60
158,0,visit,5,0,car,150
535,2,visit,4,0,car,1275
78,0,visit,5,0,car,70
114,2,visit,6,0,car,60
201,0,visit,6,0,car,305
92,0,visit,6,0,car,80
352,2,visit,4,0,car,413
118,0,visit,6,0,car,25
520,3,visit,3,0,plane,335
255,2,visit,4,0,car,300
526,4,visit,5,0,car,635
363,0,visit,5,0,car,15
107,1,visit,5,0,car,40
82,0,visit,6,1,car,20
113,0,visit,6,0,car,100
138,2,visit,1,0,car,230
111,2,visit,6,0,car,30
97,0,visit,5,0,car,70
369,1,visit,2,0,car,280
627,20,visit,5,0,plane,1382
112,0,visit,5,0,car,55
93,0,visit,1,1,car,112
34,1,visit,2,1,car,80
44,0,visit,5,0,car,190
208,0,visit,6,0,car,55
112,1,visit,6,0,car,340
74,2,visit,2,0,car,40
671,2,visit,5,0,car,465
92,0,visit,5,0,car,337
93,0,visit,5,0,car,37
435,2,visit,2,2,car,115
405,5,visit,6,3,car,105
111,1,visit,5,0,car,180
69,0,visit,4,1,car,80
241,0,visit,6,0,car,40
221,1,visit,3,0,car,120
43,0,visit,4,0,car,30
357,2,visit,2,0,car,240
93,0,visit,5,0,car,65
257,3,visit,4,1,car,1220
231,1,visit,6,0,car,70
69,0,visit,2,0,car,135
102,3,visit,6,0,car,100
45,0,visit,3,0,car,15
3409,9,visit,6,0,car,4424
111,0,visit,6,0,car,24
260,2,visit,5,0,car,729
535,5,visit,5,0,car,430
284,1,visit,5,0,car,40
28,1,visit,6,0,car,90
279,2,visit,4,0,plane,530
58,0,visit,6,0,car,50
173,0,visit,1,1,car,20
165,1,visit,2,0,car,55
1014,5,visit,5,1,car,1366
51,1,visit,3,2,car,157
168,1,visit,3,0,car,40
408,3,visit,5,0,car,200
53,0,visit,5,1,car,10
72,0,visit,6,0,car,65
102,0,visit,3,0,car,100
427,0,visit,2,3,car,600
65,2,visit,5,0,car,70
240,3,visit,5,0,car,60
198,0,visit,6,0,car,165
450,1,visit,5,0,car,50
67,0,visit,5,0,car,95
129,0,visit,5,0,car,120
71,1,visit,5,0,car,342
675,3,visit,5,0,car,435
250,3,visit,4,2,car,470
453,0,visit,5,1,car,1220
82,0,visit,2,0,car,40
3776,17,visit,3,0,plane,225
122,0,visit,5,0,car,50
103,2,visit,5,1,car,110
99,1,visit,5,0,car,80
237,0,visit,5,0,car,168
99,2,visit,6,0,car,583
108,1,visit,5,0,car,665
223,0,visit,3,1,car,95
435,2,visit,6,0,car,299
234,0,visit,5,0,car,110
675,4,visit,6,1,plane,2136
87,0,visit,5,0,car,90
59,0,visit,6,0,car,50
119,0,visit,1,1,car,45
133,0,visit,5,0,car,130
429,14,visit,2,0,plane,510
50,0,visit,4,2,car,25
124,0,visit,2,0,car,50
164,0,visit,2,0,car,50
104,0,visit,5,0,car,100
3228,4,visit,5,0,plane,965
89,0,visit,6,0,car,85
153,0,visit,5,1,car,40
445,2,visit,5,4,car,789
206,4,visit,5,0,car,700
172,0,visit,4,0,car,90
81,0,visit,5,0,car,40
231,5,visit,4,0,car,110
307,0,visit,5,1,car,56
209,0,visit,3,0,car,100
424,2,visit,6,0,car,700
538,0,visit,4,0,car,115
396,3,visit,5,0,car,350
80,0,visit,5,0,car,40
538,2,visit,3,0,car,200
141,0,visit,6,0,car,120
114,0,visit,2,0,car,55
67,0,visit,5,0,car,80
339,1,visit,5,1,car,250
45,0,visit,5,0,car,21
182,1,visit,6,0,car,140
126,0,visit,6,0,car,100
2175,24,visit,6,0,car,3634
67,0,visit,6,0,car,120
156,0,visit,4,1,car,150
78,0,visit,4,0,car,50
843,7,visit,6,0,plane,229
152,3,visit,6,0,car,235
56,1,visit,6,0,car,67
103,0,visit,2,0,car,40
274,2,visit,2,0,car,50
2705,2,visit,1,0,plane,486
118,0,visit,6,0,car,100
3035,8,visit,5,0,car,4685
1298,4,visit,2,0,plane,617
80,0,visit,5,0,car,175
167,0,visit,6,0,car,20
243,1,visit,4,1,car,53
39,1,visit,6,0,car,15
485,2,visit,5,0,car,703
132,1,visit,6,0,car,128
39,0,visit,6,0,car,50
79,0,visit,5,1,car,150
115,0,visit,5,0,car,40
289,1,visit,4,1,car,100
458,8,visit,6,0,car,1193
185,0,visit,5,1,car,120
3476,5,visit,2,0,plane,2350
813,3,visit,6,0,plane,1685
46,0,visit,6,1,car,0
76,0,visit,2,3,car,90
123,0,visit,6,0,car,35
69,0,visit,5,1,car,40
101,3,visit,2,0,car,40
61,0,visit,6,0,car,140
183,1,visit,6,0,car,155
94,2,visit,6,0,car,130
61,1,visit,5,0,car,72
191,0,visit,5,2,car,100
1144,6,visit,6,0,plane,990
77,0,visit,6,0,car,135
91,0,visit,5,0,car,50
208,0,visit,3,1,car,30
1236,4,visit,2,0,plane,2000
87,0,visit,3,0,car,70
140,0,visit,6,1,car,230
192,2,visit,5,0,car,490
246,2,visit,6,0,car,180
57,0,visit,5,0,car,30
64,0,visit,5,1,car,20
404,6,visit,4,0,car,1900
49,0,visit,6,0,car,175
66,0,visit,3,4,car,245
64,0,visit,3,0,car,15
117,0,visit,5,0,car,9
129,0,visit,3,0,car,100
71,0,visit,4,0,car,30
1144,11,visit,5,0,car,5900
79,2,visit,5,0,car,90
88,0,visit,2,0,car,0
82,0,visit,6,0,car,25
56,0,visit,6,0,car,68
53,0,visit,6,0,car,36
1567,3,visit,5,0,plane,1000
351,3,visit,2,0,car,60
110,2,visit,6,0,car,0
103,0,visit,4,0,car,295
111,2,visit,1,2,car,180
51,0,visit,5,0,car,40
585,9,visit,3,0,plane,1555
42,0,visit,6,0,car,35
147,2,visit,1,0,car,135
345,0,visit,2,0,car,225
336,3,visit,6,0,plane,625
103,1,visit,1,0,car,70
87,1,visit,2,0,car,60
259,1,visit,2,0,car,155
267,1,visit,2,1,car,298
64,2,visit,3,0,car,340
50,0,visit,5,0,car,60
198,0,visit,2,0,car,200
63,0,visit,6,0,car,40
120,1,visit,6,0,car,70
2705,4,visit,2,0,plane,1500
274,4,visit,5,0,car,200
123,1,visit,2,0,car,255
472,4,visit,4,1,car,1609
68,0,visit,2,0,car,20
113,0,visit,2,1,car,110
49,0,visit,6,1,car,20
162,2,visit,2,0,car,150
63,0,visit,6,0,car,58
57,0,visit,3,0,car,241
94,6,visit,6,6,car,357
84,0,visit,4,0,car,20
47,0,visit,5,0,car,15
42,0,visit,5,0,car,20
51,0,visit,4,0,car,140
254,2,visit,6,1,car,160
284,3,visit,5,1,car,175
250,3,visit,5,0,car,210
526,5,visit,1,0,car,720
228,0,visit,5,2,car,20
111,0,visit,4,0,car,100
95,2,visit,4,0,car,180
255,1,visit,4,0,car,200
65,1,visit,3,0,car,90
255,3,visit,5,0,car,125
2680,4,visit,2,0,plane,1490
69,1,visit,1,0,car,50
66,0,visit,6,0,car,124
353,1,visit,5,1,car,145
55,0,visit,6,0,car,20
3537,17,visit,6,0,plane,5350
432,0,visit,5,0,car,65
200,6,visit,5,1,car,960
384,0,visit,6,2,plane,1700
157,0,visit,6,0,car,60
336,2,visit,4,0,plane,402
43,0,visit,6,0,car,105
135,0,visit,5,0,car,70
332,4,visit,6,0,car,200
50,0,visit,4,1,car,90
60,0,visit,6,0,car,30
138,1,visit,6,0,car,40
127,0,visit,6,0,car,160
249,0,visit,5,0,car,580
63,0,visit,6,0,car,63
41,0,visit,2,0,car,62
82,0,visit,4,0,car,45
2950,6,visit,3,0,plane,1790
206,0,visit,2,0,car,140
803,1,visit,4,0,car,40
95,0,visit,6,0,car,100
298,3,visit,4,0,car,110
46,0,visit,3,0,car,25
57,0,visit,5,0,car,50
86,0,visit,5,0,car,20
63,0,visit,5,0,car,5
107,0,visit,6,0,car,44
83,0,visit,4,0,car,0
168,0,visit,3,0,car,80
153,6,visit,4,1,car,220
127,0,visit,6,2,car,0
83,0,visit,1,0,car,60
1574,10,visit,5,0,plane,1000
187,2,visit,5,0,car,75
87,0,visit,6,1,car,75
79,0,visit,6,0,car,15
126,0,visit,6,1,car,100
41,0,visit,6,0,car,45
109,1,visit,6,0,car,165
56,0,visit,5,0,car,200
221,6,visit,5,1,car,80
69,2,visit,3,1,car,70
201,2,visit,2,0,car,115
189,3,visit,5,0,car,240
132,0,visit,5,1,car,50
143,3,visit,2,0,car,25
402,1,visit,4,0,car,100
48,0,visit,5,0,car,50
99,0,visit,2,0,car,100
102,0,visit,5,0,car,50
441,3,visit,1,1,car,225
343,1,visit,5,0,car,320
61,0,visit,5,0,car,42
64,0,visit,5,0,car,105
98,0,visit,5,0,car,2160
113,0,visit,3,0,car,30
225,2,visit,2,0,car,157
63,0,visit,3,0,car,37
42,0,visit,2,0,car,20
159,0,visit,5,0,car,25
249,3,visit,6,0,car,200
124,0,visit,6,0,car,50
41,0,visit,3,0,car,30
281,2,visit,3,0,car,100
65,2,visit,5,0,car,345
438,0,visit,2,0,car,155
87,0,visit,5,1,car,0
81,0,visit,6,2,car,180
530,4,visit,1,0,car,1265
91,2,visit,5,0,car,210
1062,24,visit,1,0,car,200
69,0,visit,6,0,car,0
205,1,visit,5,0,car,105
171,0,visit,5,0,car,84
72,0,visit,4,0,car,40
60,0,visit,5,0,car,15
1298,0,visit,6,0,car,100
81,0,visit,4,0,car,85
93,0,visit,6,1,car,310
216,0,visit,5,1,car,215
1390,4,visit,6,0,plane,1510
73,0,visit,5,0,car,30
302,2,visit,5,0,car,270
250,2,visit,4,0,car,250
45,0,visit,6,0,car,0
169,1,visit,2,0,car,110
1508,3,visit,6,0,plane,350
144,0,visit,3,1,car,225
94,0,visit,5,0,car,300
47,0,visit,6,3,car,20
51,0,visit,6,0,car,65
46,0,visit,6,0,car,245
112,0,visit,6,3,car,35
120,1,visit,3,0,car,50
97,0,visit,5,0,car,0
144,0,visit,5,0,car,120
189,2,visit,5,0,car,110
61,0,visit,6,0,car,30
156,1,visit,6,0,car,56
670,0,visit,5,0,car,15
166,1,visit,5,0,car,412
90,0,visit,6,1,car,80
83,0,visit,6,0,car,45
69,0,visit,1,1,car,125
120,0,visit,3,0,car,50
74,0,visit,4,2,car,50
69,0,visit,5,0,car,298
189,0,visit,3,2,car,25
121,0,visit,6,0,car,30
52,0,visit,5,0,car,20
76,1,visit,3,0,car,203
667,3,visit,4,0,plane,800
145,4,visit,5,0,car,1265
1526,7,visit,4,0,plane,1775
150,0,visit,5,0,car,120
559,10,visit,3,0,plane,610
104,0,visit,5,0,car,10
82,0,visit,6,1,car,80
186,0,visit,3,1,car,125
168,2,visit,3,0,car,65
226,0,visit,6,0,car,100
642,2,visit,4,0,car,135
58,0,visit,6,0,car,30
333,3,visit,3,0,car,19200
137,0,visit,2,1,car,70
120,0,visit,5,0,car,50
105,2,visit,2,0,car,65
195,0,visit,6,0,car,255
163,0,visit,2,0,car,65
57,0,visit,6,0,car,100
402,11,visit,2,0,car,590
66,1,visit,4,0,car,20
49,0,visit,4,0,car,30
440,4,visit,6,0,car,525
285,3,visit,4,0,car,175
101,0,visit,2,0,car,185
831,17,visit,3,0,plane,2434
197,0,visit,2,0,car,250
173,1,visit,3,0,car,100
76,0,visit,2,0,car,70
289,3,visit,6,0,car,725
217,0,visit,6,0,car,60
144,1,visit,3,0,car,70
56,0,visit,6,0,car,265
97,0,visit,6,0,car,44
164,0,visit,5,0,car,90
92,0,visit,5,0,car,138
52,0,visit,6,1,car,50
246,0,visit,5,0,car,80
139,2,visit,5,0,car,80
129,1,visit,2,0,car,60
82,4,visit,6,0,car,132
50,0,visit,1,0,car,100
67,0,visit,3,0,car,110
123,0,visit,4,0,car,120
211,3,visit,6,0,car,138
89,0,visit,2,0,car,30
149,0,visit,5,0,car,0
74,0,visit,6,2,car,85
860,4,visit,3,0,plane,900
474,0,visit,1,3,car,0
46,1,visit,3,0,car,260
137,2,visit,5,0,car,100
172,1,visit,5,0,car,830
43,0,visit,2,0,car,0
51,0,visit,5,0,car,7
89,2,visit,5,0,car,270
222,3,visit,4,1,car,130
55,0,visit,4,0,car,0
481,2,visit,5,0,car,60
601,4,visit,5,0,car,350
363,1,visit,2,0,car,140
92,0,visit,5,0,car,30
245,6,visit,5,0,car,1050
242,0,visit,6,0,car,350
260,0,visit,6,0,car,150
145,3,visit,4,0,car,360
65,0,visit,6,1,car,440
72,0,visit,6,1,car,40
161,0,visit,4,0,car,60
172,2,visit,3,0,car,75
41,1,visit,1,0,car,10
203,3,visit,6,0,car,232
573,2,visit,5,0,car,640
49,1,visit,1,0,car,30
235,0,visit,3,0,car,140
184,0,visit,5,0,car,110
100,0,visit,5,0,car,54
48,0,visit,6,0,car,80
818,3,visit,3,0,plane,985
258,2,visit,5,2,car,210
97,1,visit,4,0,car,67
93,0,visit,2,0,car,20
119,0,visit,6,0,car,185
422,16,visit,4,0,car,1900
198,0,visit,5,0,car,110
241,2,visit,5,0,car,50
93,0,visit,5,1,car,55
145,0,visit,6,0,car,105
419,2,visit,3,0,car,155
160,1,visit,5,0,car,120
78,1,visit,3,0,car,40
94,1,visit,6,0,car,80
1077,8,visit,6,1,car,542
121,0,visit,4,0,car,0
96,1,visit,1,0,car,320
2103,5,visit,2,1,plane,3060
577,6,visit,3,0,plane,1040
153,5,visit,6,0,car,756
353,1,visit,5,3,car,635
59,0,visit,5,0,car,120
63,1,visit,3,0,car,90
336,3,visit,1,0,car,180
156,0,visit,5,0,car,460
866,8,visit,5,0,car,960
136,0,visit,4,0,car,50
103,0,visit,3,0,car,88
54,0,visit,4,0,car,105
561,3,visit,2,3,car,609
259,0,visit,6,0,car,70
77,0,visit,5,0,car,15
496,1,visit,5,1,car,50
59,0,visit,5,0,car,10
176,0,visit,6,0,car,55
220,0,visit,2,1,car,117
1379,3,visit,5,0,car,400
71,0,visit,3,0,car,40
47,0,visit,2,0,car,20
71,0,visit,4,0,car,0
55,0,visit,2,0,car,30
59,0,visit,4,0,car,150
119,0,visit,6,0,car,156
93,0,visit,2,0,car,126
222,1,visit,4,0,car,85
167,0,visit,4,5,car,45
61,0,visit,6,1,car,185
160,1,visit,3,0,car,575
364,2,visit,2,1,car,100
81,0,visit,5,0,car,65
1510,3,visit,5,0,plane,1680
271,0,visit,3,0,car,140
87,0,visit,6,1,car,740
89,2,visit,1,0,car,60
129,1,visit,5,0,car,150
123,0,visit,5,0,car,450
720,6,visit,5,0,car,1912
145,1,visit,2,1,car,110
160,0,visit,6,0,car,389
281,1,visit,3,0,car,395
77,2,visit,5,0,car,50
197,1,visit,3,0,car,285
86,0,visit,6,0,car,0
672,14,visit,2,0,car,682
192,3,visit,5,1,car,1160
38,1,visit,6,0,car,90
307,1,visit,5,0,car,650
89,0,visit,5,0,car,132
2001,2,visit,5,1,plane,2810
103,0,visit,5,0,car,20
86,1,visit,6,0,car,40
3539,7,visit,4,0,plane,4125
54,0,visit,5,0,car,80
53,0,visit,5,0,car,20
75,0,visit,2,0,car,20
184,0,visit,4,2,car,50
24,1,visit,3,0,car,40
219,2,visit,5,0,car,70
993,4,visit,1,0,plane,617
52,0,visit,5,0,car,180
68,0,visit,2,0,car,20
156,0,visit,4,0,car,266
69,0,visit,4,0,car,712
117,0,visit,5,0,car,300
554,3,visit,4,1,car,929
194,1,visit,5,0,car,60
208,2,visit,2,0,car,180
357,2,visit,4,1,car,190
66,0,visit,6,0,car,70
40,0,visit,5,0,car,30
132,1,visit,3,1,car,60
57,0,visit,3,4,car,0
720,6,visit,3,0,plane,1200
169,1,visit,5,0,car,80
61,0,visit,5,0,car,80
44,0,visit,5,3,car,120
73,0,visit,5,1,car,90
98,0,visit,5,0,car,45
193,0,visit,6,0,car,200
147,0,visit,5,0,car,60
350,1,visit,5,1,car,130
281,1,visit,3,0,car,255
298,0,visit,6,1,car,50
63,0,visit,5,0,car,250
76,1,visit,6,0,car,50
383,1,visit,3,1,car,150
123,2,visit,5,0,car,470
274,4,visit,3,0,car,305
251,3,visit,3,0,car,145
47,1,visit,2,0,car,20
65,0,visit,6,0,car,149
112,0,visit,3,0,car,15
3702,7,visit,6,0,plane,1764
80,0,visit,4,0,car,0
1791,6,visit,3,0,car,950
93,0,visit,5,0,car,49
369,1,visit,6,2,car,274
675,3,visit,2,0,plane,700
77,0,visit,6,0,car,40
123,1,visit,6,0,car,115
64,4,visit,6,0,car,10
108,0,visit,5,0,car,30
52,0,visit,6,0,car,210
101,0,visit,5,0,car,65
1244,4,visit,6,0,plane,1600
87,0,visit,5,0,car,300
2705,6,visit,1,0,plane,1045
68,0,visit,3,0,car,60
103,1,visit,5,0,car,25
77,1,visit,3,0,car,140
131,1,visit,5,0,car,120
33,1,visit,1,0,car,10
261,4,visit,6,0,car,100
99,0,visit,6,0,car,15
211,0,visit,5,0,car,60
148,0,visit,6,0,car,50
119,1,visit,1,0,car,204
112,2,visit,6,0,car,130
175,1,visit,2,0,car,125
535,5,visit,5,0,car,750
67,0,visit,2,1,car,55
315,5,visit,4,3,car,350
61,0,visit,5,0,car,15
362,2,visit,2,1,car,175
217,2,visit,6,0,car,390
247,1,visit,6,0,car,182
85,0,visit,2,2,car,30
27,2,visit,2,0,car,10
85,0,visit,4,0,car,12
89,3,visit,6,0,car,165
212,2,visit,5,0,car,275
134,2,visit,2,0,car,35
64,0,visit,5,0,car,50
184,1,visit,3,1,car,55
146,1,visit,3,0,car,130
71,1,visit,3,1,car,75
622,3,visit,6,3,car,340
97,1,visit,4,0,car,25
1307,4,visit,6,0,plane,1000
123,2,visit,6,1,car,60
96,0,visit,2,0,car,40
69,0,visit,2,0,car,30
51,1,visit,6,0,car,20
177,1,visit,6,0,car,395
75,0,visit,5,0,car,20
51,0,visit,5,0,car,2
134,0,visit,5,0,car,50
438,0,visit,2,0,car,140
345,1,visit,5,0,car,543
375,1,visit,3,1,car,350
1463,3,visit,4,0,plane,920
109,1,visit,1,0,car,270
75,0,visit,2,2,car,0
108,0,visit,4,0,car,22
31,1,visit,6,0,car,107
50,0,visit,5,0,car,70
109,0,visit,5,0,car,50
1675,4,visit,4,0,plane,590
481,2,visit,2,0,car,300
675,3,visit,4,1,car,1270
80,0,visit,6,0,car,10
278,1,visit,4,0,car,80
254,2,visit,5,0,car,450
45,0,visit,4,0,car,195
306,2,visit,2,2,car,336
82,1,visit,6,0,car,50
49,0,visit,2,1,car,70
438,7,visit,5,0,car,545
67,0,visit,3,0,car,55
172,1,visit,4,0,car,104
151,0,visit,5,0,car,55
121,0,visit,1,0,car,100
116,0,visit,6,0,car,55
237,1,visit,3,0,car,70
583,2,visit,2,0,car,635
2598,3,visit,2,0,plane,730
168,2,visit,2,4,car,390
1408,5,visit,6,1,plane,2695
89,0,visit,5,0,car,35
44,0,visit,5,0,car,20
97,0,visit,4,1,car,65
125,1,visit,6,0,car,40
40,0,visit,2,0,car,20
194,1,visit,6,0,car,155
100,0,visit,4,0,car,120
189,2,visit,5,1,car,1350
111,2,visit,4,0,car,200
115,0,visit,5,1,car,70
69,1,visit,3,0,car,69
55,0,visit,2,1,car,40
127,0,visit,5,0,car,140
48,0,visit,6,0,car,7
123,1,visit,5,0,car,74
68,0,visit,5,0,car,5
168,1,visit,2,0,car,67
435,5,visit,3,2,car,375
231,0,visit,2,0,car,69
271,2,visit,4,0,car,620
295,3,visit,6,1,car,295
176,0,visit,4,0,car,150
355,1,visit,2,0,car,255
176,0,visit,6,0,car,50
300,3,visit,1,0,car,280
171,0,visit,6,0,car,20
62,0,visit,6,0,car,10
69,0,visit,4,0,car,100
380,0,visit,5,0,car,50
185,0,visit,6,0,car,60
23,1,visit,6,0,car,40
141,0,visit,6,1,car,90
42,0,visit,5,0,car,65
274,4,visit,6,0,car,250
3776,16,visit,1,0,plane,1693
143,1,visit,5,0,car,28
95,0,visit,6,0,car,335
50,0,visit,5,0,car,25
203,0,visit,4,0,car,150
51,0,visit,6,1,car,20
48,0,visit,3,0,car,15
