age,education_num,marital_status,occupation,cap_gain,hours_per_week,score,value_flag
62,9,Married-civ-spouse,Group NA,0,40,56.11,High
37,9,Divorced,Group 2,0,60,59.17,Low
26,13,Never-married,Group 3,0,50,62.84,Low
37,9,Divorced,Group 2,0,25,61.03,Low
62,14,Married-civ-spouse,Group 5,0,40,54.83,High
46,15,Married-civ-spouse,Group 3,0,40,59.05,Low
51,9,Married-civ-spouse,Group 3,0,60,60.12,High
42,14,Never-married,Group 5,0,50,57.86,Low
61,13,Married-civ-spouse,Group 5,0,44,71.75,High
65,9,Married-civ-spouse,Group 4,0,40,58.92,Low
44,13,Married-civ-spouse,Group 5,15024,40,60.86,High
22,10,Never-married,Group 2,0,38,58.2,Low
50,9,Married-civ-spouse,Group 3,0,40,57.19,Low
19,10,Never-married,Group 2,0,8,60.62,Low
44,9,Married-civ-spouse,Group 3,0,60,64.68,Low
29,13,Never-married,Group 5,0,40,57.73,Low
48,11,Married-civ-spouse,Group 3,0,40,61.65,High
55,9,Married-civ-spouse,Group 5,0,80,58.03,Low
78,9,Widowed,Group NA,0,40,64.16,Low
43,10,Married-civ-spouse,Group 2,0,40,59.4,Low
47,9,Married-civ-spouse,Group 3,0,40,60.03,Low
22,10,Never-married,Group 3,0,30,64.62,Low
47,9,Married-civ-spouse,Group 1,0,28,67.14,Low
24,13,Never-married,Group 3,0,50,54.01,Low
26,13,Never-married,Group NA,0,40,60.05,Low
38,14,Married-civ-spouse,Group 3,0,50,60.39,Low
39,14,Divorced,Group 5,8614,40,62.79,High
24,6,Never-married,Group 3,0,40,65.92,Low
31,9,Married-civ-spouse,Group 3,0,40,59.7,High
65,9,Married-spouse-absent,Group 1,0,40,59.64,Low
19,9,Never-married,Group 3,0,78,59.13,Low
45,12,Divorced,Group 5,0,56,60.92,High
33,9,Married-civ-spouse,Group 5,5178,50,57.31,High
61,13,Divorced,Group 5,0,40,60.83,Low
55,9,Married-civ-spouse,Group 5,0,45,72.31,Low
27,12,Never-married,Group 5,0,42,64.6,Low
29,9,Never-married,Group 1,0,36,64.4,Low
40,13,Never-married,Group 5,0,60,53.57,High
36,9,Divorced,Group 1,0,40,57.89,Low
23,13,Never-married,Group 5,0,30,64.58,Low
49,9,Never-married,Group 3,0,50,67.96,Low
39,9,Married-civ-spouse,Group 3,0,40,63.19,Low
47,14,Divorced,Group 3,27828,40,60.78,High
40,10,Married-civ-spouse,Group 4,0,40,61.37,High
40,13,Divorced,Group 5,0,55,63.28,High
46,14,Married-civ-spouse,Group 1,0,20,59.81,Low
35,9,Married-civ-spouse,Group 3,0,40,66.85,Low
19,9,Never-married,Group 2,0,30,64.64,Low
42,14,Married-civ-spouse,Group 5,4386,40,58.87,High
64,13,Married-civ-spouse,Group NA,0,40,56.33,Low
49,7,Married-civ-spouse,Group 3,0,40,59.67,Low
44,13,Divorced,Group 5,0,35,68.99,Low
64,9,Married-civ-spouse,Group 1,0,60,64.12,High
23,9,Never-married,Group 1,0,60,57.47,Low
22,9,Never-married,Group 3,0,40,64.95,Low
22,9,Never-married,Group 2,0,40,55.94,Low
43,12,Married-civ-spouse,Group 1,0,40,66.12,Low
34,13,Married-civ-spouse,Group 2,0,37,65.42,Low
21,10,Never-married,Group 5,0,30,53.41,Low
21,9,Never-married,Group 1,0,40,55.76,Low
34,10,Divorced,Group 4,0,40,53.78,Low
68,14,Divorced,Group 5,0,20,66.32,Low
45,14,Married-civ-spouse,Group 5,0,52,62.94,High
33,9,Married-civ-spouse,Group 1,0,38,60.22,Low
41,13,Married-civ-spouse,Group 3,0,40,63.78,High
19,10,Never-married,Group NA,0,45,53.86,Low
30,4,Married-civ-spouse,Group 2,0,40,54.1,Low
69,15,Married-civ-spouse,Group 5,0,40,58.94,High
25,13,Never-married,Group 5,0,44,65.77,Low
36,10,Divorced,Group 1,0,30,57.13,Low
20,10,Never-married,Group NA,0,40,56.66,Low
38,10,Never-married,Group 2,0,40,54.87,Low
40,9,Married-civ-spouse,Group 3,0,50,63.21,High
59,9,Married-civ-spouse,Group 4,0,40,64.9,High
36,7,Married-civ-spouse,Group 1,0,40,59.81,Low
33,13,Married-civ-spouse,Group 5,0,40,67.97,High
31,12,Married-civ-spouse,Group 3,0,40,60.68,Low
51,7,Divorced,Group 3,0,35,58.73,Low
31,13,Widowed,Group 5,0,35,58.66,Low
48,2,Married-civ-spouse,Group 2,0,52,60.03,Low
52,9,Married-civ-spouse,Group 2,0,40,65.71,Low
41,9,Married-civ-spouse,Group 3,0,44,60.54,Low
40,14,Never-married,Group 5,0,40,64.18,Low
53,9,Married-civ-spouse,Group 1,0,45,54.68,Low
24,10,Never-married,Group 4,0,40,58.75,Low
38,13,Married-civ-spouse,Group 2,0,48,57.65,Low
53,10,Divorced,Group 2,0,40,58.41,Low
70,9,Married-civ-spouse,Group 3,0,40,60.52,Low
58,7,Married-civ-spouse,Group 2,0,40,56.48,Low
54,9,Married-civ-spouse,Group 2,0,40,62.1,Low
44,11,Married-civ-spouse,Group 3,4386,40,64.51,High
42,9,Married-civ-spouse,Group 3,0,40,50.86,Low
47,14,Divorced,Group 5,0,50,58.15,High
34,13,Married-civ-spouse,Group 1,0,20,53.64,High
39,10,Married-civ-spouse,Group 5,0,84,61.86,High
52,9,Married-civ-spouse,Group 4,0,40,67.96,High
21,9,Never-married,Group 1,0,40,60.04,Low
57,9,Married-civ-spouse,Group 2,0,70,54.39,Low
71,9,Married-civ-spouse,Group 2,1455,3,58.84,Low
28,13,Married-civ-spouse,Group 3,0,40,58.59,High
21,10,Never-married,Group 5,0,35,61.59,Low
38,8,Divorced,Group 3,0,40,64.68,Low
21,10,Never-married,Group NA,0,22,66.34,Low
47,13,Divorced,Group 5,0,48,54.06,Low
85,14,Widowed,Group 5,0,5,61.39,Low
53,3,Married-civ-spouse,Group 3,0,40,65.12,Low
54,9,Married-civ-spouse,Group 2,7688,40,61.51,High
53,9,Married-civ-spouse,Group 3,3464,34,65.21,Low
46,13,Married-civ-spouse,Group 2,0,40,61.89,High
46,10,Married-civ-spouse,Group 5,3103,40,55.31,High
36,9,Married-civ-spouse,Group 1,0,60,59.92,High
73,9,Widowed,Group 1,0,15,56.13,Low
23,13,Married-civ-spouse,Group 5,0,45,59.45,Low
42,10,Married-civ-spouse,Group 2,0,45,69.64,High
39,9,Married-civ-spouse,Group 2,0,40,59.77,High
34,9,Married-civ-spouse,Group 3,0,48,62.25,Low
57,10,Divorced,Group 3,0,40,58.18,Low
49,9,Married-civ-spouse,Group 3,0,60,56.72,Low
20,10,Never-married,Group 1,0,40,64.94,Low
45,10,Married-civ-spouse,Group 3,0,40,57.35,Low
64,9,Widowed,Group 3,0,40,64.23,Low
19,9,Never-married,Group 1,0,40,58.53,Low
19,4,Never-married,Group 3,0,40,64.82,Low
17,8,Never-married,Group 3,0,20,61.12,Low
67,9,Married-civ-spouse,Group 1,0,40,58.46,Low
22,9,Never-married,Group 3,0,50,65.37,Low
41,10,Married-civ-spouse,Group 5,0,50,52.06,Low
22,13,Never-married,Group 3,0,45,60.9,Low
38,13,Never-married,Group 5,0,40,54.85,Low
40,14,Married-civ-spouse,Group 5,0,50,56.21,Low
23,9,Never-married,Group 2,2174,40,67.52,Low
90,9,Married-civ-spouse,Group 3,0,40,59.12,Low
18,10,Never-married,Group 3,0,25,56.94,Low
31,13,Never-married,Group 5,0,35,64.43,Low
34,11,Married-civ-spouse,Group 5,0,55,60.07,Low
44,9,Married-civ-spouse,Group 3,0,40,60.83,High
17,6,Never-married,Group 3,0,35,62.36,Low
67,4,Widowed,Group NA,0,6,53.76,Low
21,9,Never-married,Group 3,0,40,62.48,Low
57,3,Separated,Group 3,0,40,60.65,Low
26,13,Never-married,Group 5,0,40,61.26,Low
33,10,Married-civ-spouse,Group 2,0,40,63.29,High
43,9,Divorced,Group 2,0,40,61.98,Low
35,14,Never-married,Group 5,0,35,62.51,Low
46,9,Divorced,Group 5,0,80,69.48,Low
48,13,Never-married,Group 3,99999,60,61.19,High
52,12,Divorced,Group 3,0,40,65.18,Low
28,10,Never-married,Group 3,0,35,66.73,Low
35,11,Married-civ-spouse,Group 2,15024,40,59.98,High
17,7,Never-married,Group 4,0,40,62.01,Low
47,13,Married-civ-spouse,Group 2,0,60,58.54,High
38,13,Married-civ-spouse,Group 4,0,45,58.96,Low
34,13,Never-married,Group 5,0,40,61.55,High
36,10,Divorced,Group 2,0,40,58.17,Low
47,10,Separated,Group 1,0,21,59.69,Low
58,16,Married-civ-spouse,Group 5,0,60,67.44,High
46,6,Widowed,Group 1,0,40,63.97,Low
28,9,Separated,Group 1,0,20,57.78,Low
46,10,Married-civ-spouse,Group 3,0,55,54.08,High
35,9,Married-civ-spouse,Group 3,0,40,61.87,Low
27,13,Never-married,Group 5,0,40,59.2,Low
41,10,Married-civ-spouse,Group 3,0,40,60.88,High
22,13,Never-married,Group 2,0,40,62.95,Low
20,10,Never-married,Group 2,0,40,57.87,Low
32,10,Married-civ-spouse,Group 2,0,48,59,Low
29,10,Never-married,Group 1,0,44,63.63,Low
23,12,Never-married,Group 2,0,15,56.24,Low
81,6,Married-civ-spouse,Group 2,0,45,59.74,Low
17,6,Never-married,Group 3,0,20,67.27,Low
40,13,Married-civ-spouse,Group 5,0,40,62.17,High
19,10,Never-married,Group 1,0,30,49.15,Low
50,14,Married-civ-spouse,Group 5,0,20,66.99,Low
42,10,Married-civ-spouse,Group 3,0,45,59.99,Low
18,6,Never-married,Group 1,0,16,53.32,Low
38,10,Never-married,Group 3,0,40,62.08,Low
67,5,Widowed,Group 1,0,32,54.44,Low
55,9,Married-civ-spouse,Group 3,0,48,67.75,High
46,15,Married-civ-spouse,Group 5,0,45,57.69,High
31,14,Married-civ-spouse,Group 5,0,40,56.78,High
23,12,Never-married,Group NA,0,30,53.29,Low
30,9,Divorced,Group 1,0,40,60.49,Low
23,10,Never-married,Group NA,0,40,61.04,Low
52,10,Married-civ-spouse,Group 3,0,40,60.54,High
63,9,Married-civ-spouse,Group 2,0,45,63.22,Low
69,9,Married-civ-spouse,Group 3,0,28,62.84,Low
40,12,Never-married,Group 3,0,80,54.81,High
33,8,Married-civ-spouse,Group 2,0,40,56.05,Low
81,15,Married-civ-spouse,Group 3,0,45,55.11,High
71,11,Married-civ-spouse,Group 2,0,28,59,Low
26,6,Never-married,Group 1,0,40,63.22,Low
51,14,Married-civ-spouse,Group 5,0,32,65.32,High
26,9,Married-civ-spouse,Group 3,0,40,60.79,Low
56,14,Married-civ-spouse,Group 3,0,70,58.95,Low
18,7,Never-married,Group 1,0,25,59.62,Low
43,10,Separated,Group 3,0,37,60.07,Low
46,14,Never-married,Group 5,4787,60,57.46,High
30,13,Never-married,Group 3,0,40,58.88,Low
34,5,Never-married,Group 3,0,35,54.96,Low
36,9,Married-spouse-absent,Group 2,0,60,67.77,Low
44,10,Divorced,Group 2,0,40,59.97,Low
38,10,Never-married,Group 2,0,48,55.12,Low
43,15,Married-civ-spouse,Group 5,0,20,56.76,Low
46,13,Divorced,Group 5,0,40,54.94,Low
22,10,Never-married,Group NA,0,20,63.22,Low
61,9,Married-civ-spouse,Group 1,0,38,62.58,Low
31,13,Never-married,Group 1,0,40,59.93,Low
41,9,Married-civ-spouse,Group 5,0,50,58.58,Low
25,13,Never-married,Group 1,0,60,57.08,Low
34,10,Divorced,Group 5,0,40,58.02,Low
39,11,Never-married,Group 5,4650,32,64.3,Low
20,9,Never-married,Group 2,0,40,57.77,Low
45,10,Divorced,Group 1,0,32,65.79,Low
18,9,Never-married,Group 1,0,30,54.41,Low
27,10,Divorced,Group 1,0,37,52.63,Low
33,6,Never-married,Group 2,0,40,63.73,Low
42,9,Divorced,Group 3,0,50,59.29,Low
49,9,Married-civ-spouse,Group 3,0,40,57.66,Low
36,13,Married-civ-spouse,Group 5,0,40,61.67,Low
28,11,Divorced,Group 5,0,40,55.89,Low
56,12,Divorced,Group 2,0,30,54.25,Low
18,7,Never-married,Group 3,0,18,62.71,Low
65,10,Married-civ-spouse,Group 4,0,40,60.94,High
17,6,Never-married,Group 1,0,30,57.32,Low
27,13,Married-civ-spouse,Group 5,0,50,55.57,High
23,13,Never-married,Group 2,0,30,58.42,Low
39,7,Divorced,Group 2,0,1,67.06,Low
46,9,Married-civ-spouse,Group 3,0,45,62.51,Low
32,9,Married-civ-spouse,Group 5,0,70,59.56,Low
34,13,Never-married,Group 2,0,40,58.74,Low
26,11,Never-married,Group 2,0,40,59.39,Low
80,9,Widowed,Group NA,0,14,58.72,Low
61,6,Divorced,Group 2,0,36,63.2,Low
19,10,Never-married,Group NA,0,40,67.53,Low
31,11,Married-civ-spouse,Group 3,0,48,62.55,Low
56,9,Divorced,Group 5,0,40,56.93,Low
23,9,Never-married,Group 1,0,20,67.7,Low
48,10,Married-civ-spouse,Group 3,0,45,56.95,Low
73,10,Married-civ-spouse,Group 3,0,20,58.02,High
29,9,Never-married,Group NA,0,40,60,Low
28,11,Never-married,Group 3,0,40,62.41,Low
48,7,Divorced,Group NA,0,10,57.97,Low
41,11,Never-married,Group 3,0,42,60.37,Low
28,10,Married-civ-spouse,Group 5,0,50,51.55,High
37,11,Married-civ-spouse,Group 5,0,45,49.28,Low
20,10,Never-married,Group 3,0,35,55.4,Low
45,11,Never-married,Group 3,14344,48,67.02,High
34,13,Married-civ-spouse,Group 5,0,45,57.21,High
72,11,Married-civ-spouse,Group 2,0,45,58.41,High
54,10,Married-civ-spouse,Group 3,0,40,59.7,High
24,13,Never-married,Group 5,0,40,61.8,Low
23,12,Never-married,Group 5,0,30,63.92,Low
21,10,Never-married,Group NA,0,40,63.27,Low
49,10,Divorced,Group 2,0,40,59.47,Low
45,9,Separated,Group 1,0,35,64.13,Low
41,9,Married-civ-spouse,Group 2,0,36,55.57,Low
51,10,Separated,Group 5,0,40,64.55,High
40,10,Never-married,Group 5,0,40,67.25,Low
29,14,Married-civ-spouse,Group 4,0,50,59.19,Low
26,5,Married-civ-spouse,Group 3,2635,35,63.08,Low
59,7,Married-civ-spouse,Group 3,0,40,62,Low
36,10,Divorced,Group 1,0,40,60.18,Low
48,13,Married-civ-spouse,Group 5,0,55,54.32,High
22,10,Never-married,Group 5,0,16,63.98,Low
52,5,Married-civ-spouse,Group 3,0,45,74.45,High
39,9,Never-married,Group 1,0,47,63.78,Low
25,9,Never-married,Group 1,0,40,63.3,Low
37,11,Married-civ-spouse,Group 2,0,60,50.93,High
37,10,Married-civ-spouse,Group 3,0,40,61.23,High
33,13,Divorced,Group 3,0,60,63.59,Low
48,13,Married-civ-spouse,Group 5,0,38,54.64,High
29,11,Never-married,Group 1,0,40,61.84,Low
59,9,Widowed,Group 3,0,40,61.79,Low
48,9,Separated,Group 2,0,40,62.96,Low
49,2,Never-married,Group 2,0,40,68.72,Low
23,11,Married-civ-spouse,Group 4,0,40,53.48,Low
26,10,Divorced,Group 3,0,45,61.29,Low
34,9,Married-civ-spouse,Group 2,0,40,65.05,Low
20,10,Never-married,Group NA,0,40,62.55,Low
39,9,Married-civ-spouse,Group 1,0,40,72.15,High
50,10,Married-civ-spouse,Group 3,0,40,62.64,Low
54,9,Married-civ-spouse,Group 3,7688,60,64.65,High
37,9,Married-civ-spouse,Group 3,0,40,57.41,Low
34,10,Never-married,Group 2,0,35,58.85,Low
23,13,Never-married,Group 3,0,20,66.02,Low
20,10,Never-married,Group NA,0,40,60.35,Low
37,10,Divorced,Group 3,0,70,58.25,Low
19,10,Never-married,Group NA,0,25,58.96,Low
35,13,Married-civ-spouse,Group 5,0,50,63.66,High
24,13,Never-married,Group 2,0,40,61.68,Low
23,12,Never-married,Group 2,0,20,66.93,Low
23,13,Never-married,Group 5,0,32,60.92,Low
27,10,Never-married,Group 4,0,32,53.68,Low
25,9,Never-married,Group 1,0,50,57.43,Low
27,15,Never-married,Group 5,0,80,62.16,Low
68,9,Married-civ-spouse,Group NA,0,23,64.13,Low
45,11,Divorced,Group 2,0,40,64.61,Low
55,10,Divorced,Group 3,0,40,60.05,Low
46,13,Divorced,Group 2,0,50,62.05,Low
31,9,Married-civ-spouse,Group 3,0,50,64.01,Low
33,9,Married-civ-spouse,Group 1,0,40,64.63,Low
40,10,Married-civ-spouse,Group 3,0,50,54.91,Low
23,14,Never-married,Group 1,0,10,60.19,Low
39,9,Separated,Group 3,0,50,54.88,Low
32,9,Married-civ-spouse,Group 2,0,40,57.78,High
55,10,Married-civ-spouse,Group 5,0,50,57.22,Low
46,10,Separated,Group 5,0,50,56.47,Low
29,12,Never-married,Group 5,0,25,64.48,Low
49,14,Never-married,Group 5,27828,35,53.78,High
59,9,Married-civ-spouse,Group 3,0,50,56.98,Low
30,11,Married-civ-spouse,Group 3,0,40,65.75,Low
47,9,Widowed,Group 3,0,40,61.01,Low
58,4,Divorced,Group 1,0,40,60.6,Low
58,2,Married-civ-spouse,Group 1,0,40,57.47,Low
20,9,Divorced,Group 1,0,25,59.09,Low
43,10,Divorced,Group 1,0,30,62.29,Low
19,10,Never-married,Group 2,0,40,64.17,Low
40,14,Married-civ-spouse,Group 4,0,40,62.47,High
23,10,Never-married,Group 1,0,20,64.5,Low
61,8,Married-civ-spouse,Group 3,0,40,63.77,Low
54,13,Married-civ-spouse,Group 3,0,60,58.93,High
32,14,Married-civ-spouse,Group 3,0,60,53.47,High
25,9,Never-married,Group 3,0,36,59.83,Low
30,9,Married-civ-spouse,Group 3,0,42,60.44,Low
19,9,Never-married,Group 3,0,38,58.78,Low
23,13,Married-civ-spouse,Group NA,0,40,55.91,Low
65,11,Married-civ-spouse,Group 1,0,35,63.21,Low
25,13,Never-married,Group 3,0,44,51.56,Low
21,9,Never-married,Group 1,0,35,59.51,Low
48,5,Married-civ-spouse,Group 3,0,40,52.99,Low
23,9,Married-civ-spouse,Group 1,0,40,56.74,Low
24,10,Never-married,Group 1,0,40,62.12,Low
30,13,Married-civ-spouse,Group 5,0,60,60.51,Low
31,14,Never-married,Group 5,2597,45,61.58,Low
58,8,Married-civ-spouse,Group 3,0,40,56.77,Low
33,16,Married-civ-spouse,Group 5,15024,50,65.7,High
32,13,Married-civ-spouse,Group 3,0,52,55.94,High
29,13,Married-civ-spouse,Group 2,0,45,62.08,High
61,9,Divorced,Group 1,0,99,57.54,Low
43,10,Married-civ-spouse,Group 3,0,44,60.39,High
38,11,Married-civ-spouse,Group 5,0,40,61.34,Low
17,7,Never-married,Group 1,0,15,58.86,Low
36,10,Married-civ-spouse,Group 5,0,40,61.15,High
45,10,Married-civ-spouse,Group 4,0,40,61.73,High
62,14,Married-civ-spouse,Group 5,0,55,65.12,Low
46,11,Divorced,Group 2,0,20,56.47,Low
42,15,Never-married,Group 5,0,38,61.61,Low
31,10,Divorced,Group 1,0,50,62.72,Low
42,12,Married-civ-spouse,Group 2,0,40,65.6,Low
37,13,Married-civ-spouse,Group 5,0,40,55.7,High
51,9,Married-civ-spouse,Group 1,0,42,64.24,High
45,10,Married-civ-spouse,Group 3,0,40,52.63,Low
73,9,Divorced,Group 2,25124,20,64.86,High
19,9,Divorced,Group 4,0,55,61.69,Low
29,13,Married-civ-spouse,Group 5,0,40,58.61,Low
39,15,Divorced,Group 5,13550,70,66.48,High
32,12,Married-civ-spouse,Group 5,0,45,67.15,High
46,10,Divorced,Group 2,0,40,69.35,Low
42,15,Married-civ-spouse,Group 4,0,65,53.77,High
24,9,Married-civ-spouse,Group 3,0,40,54.73,Low
41,13,Married-civ-spouse,Group 5,0,45,60.31,High
64,9,Divorced,Group NA,0,24,64.86,Low
28,10,Married-civ-spouse,Group 1,0,40,60.6,Low
57,9,Married-civ-spouse,Group 3,0,40,58.31,Low
29,6,Married-civ-spouse,Group 3,0,45,59.56,High
35,9,Never-married,Group 3,114,40,55.35,Low
39,13,Married-civ-spouse,Group 5,0,30,60.26,High
38,9,Married-civ-spouse,Group 3,0,40,58.63,Low
40,13,Married-civ-spouse,Group 5,0,40,54.84,Low
49,9,Separated,Group 3,0,40,61.38,Low
32,9,Never-married,Group 2,0,50,54.02,Low
40,10,Divorced,Group 1,0,30,55.5,Low
29,12,Divorced,Group 5,0,37,65.05,Low
36,10,Married-spouse-absent,Group 2,0,25,57.72,Low
47,10,Married-civ-spouse,Group 2,7688,42,63,High
23,10,Divorced,Group 2,0,40,60.5,Low
41,10,Widowed,Group 2,0,40,54.44,Low
41,14,Never-married,Group 5,8614,50,58.68,High
18,8,Never-married,Group 1,0,22,67.4,Low
34,12,Divorced,Group 3,7443,40,58.94,Low
38,9,Married-civ-spouse,Group 5,0,50,55.1,Low
34,9,Married-civ-spouse,Group 3,0,50,57.51,High
62,9,Married-civ-spouse,Group 3,0,40,58.35,Low
66,9,Widowed,Group 4,0,45,55.37,Low
18,9,Never-married,Group 4,0,40,63.96,Low
41,9,Married-civ-spouse,Group 3,0,40,66.26,Low
42,10,Never-married,Group 1,0,30,60.5,Low
45,12,Married-civ-spouse,Group 3,0,45,63.52,Low
24,13,Never-married,Group 5,0,60,59.61,Low
60,9,Married-civ-spouse,Group 1,0,40,63.53,Low
39,9,Never-married,Group 3,0,40,62.03,Low
44,13,Married-civ-spouse,Group 5,0,40,58.41,High
29,10,Divorced,Group 1,0,45,57.13,Low
37,13,Never-married,Group 3,0,48,70.42,Low
21,9,Never-married,Group 3,0,12,56.95,Low
48,13,Married-civ-spouse,Group 5,0,40,67.73,High
36,13,Married-civ-spouse,Group 5,5178,40,58.84,High
23,13,Never-married,Group 1,0,40,59.89,Low
49,13,Married-civ-spouse,Group 5,15024,50,66.68,High
29,13,Never-married,Group 2,0,40,57.37,Low
34,10,Married-civ-spouse,Group 3,0,40,58.09,Low
72,11,Widowed,Group NA,0,40,55.33,Low
29,7,Never-married,Group 1,0,40,59.65,Low
45,13,Never-married,Group 2,0,30,60.24,Low
29,7,Divorced,Group 3,0,52,60.33,Low
37,12,Never-married,Group 2,0,40,60.45,Low
42,12,Married-civ-spouse,Group 5,0,44,57.58,High
70,9,Widowed,Group NA,0,6,57.59,Low
43,13,Married-civ-spouse,Group 5,0,40,63.74,High
63,9,Married-civ-spouse,Group 3,0,48,55,Low
64,10,Married-civ-spouse,Group 5,0,35,66.96,Low
38,13,Married-civ-spouse,Group 5,0,60,66.92,Low
24,10,Never-married,Group 2,0,40,60.49,Low
29,9,Married-spouse-absent,Group 3,0,30,55.43,Low
30,12,Married-spouse-absent,Group 3,0,40,63.16,Low
66,9,Widowed,Group 3,0,40,64.11,Low
25,13,Never-married,Group 5,0,40,59.6,Low
39,9,Married-civ-spouse,Group 2,0,40,66.47,High
22,13,Never-married,Group 2,0,30,53.98,Low
31,10,Never-married,Group 2,0,40,60.22,Low
29,4,Never-married,Group 3,0,40,62.44,Low
52,11,Married-civ-spouse,Group 5,0,40,60.82,Low
51,12,Never-married,Group 2,0,40,56.71,Low
40,9,Married-civ-spouse,Group 2,0,40,61.2,Low
57,10,Married-civ-spouse,Group NA,3103,40,56.08,High
64,10,Widowed,Group 5,0,60,49.05,Low
31,9,Divorced,Group 1,0,28,62.98,Low
74,4,Married-civ-spouse,Group 4,0,40,55.5,Low
43,10,Never-married,Group 1,0,30,54.91,Low
80,14,Married-civ-spouse,Group 5,99999,54,57.01,High
28,13,Never-married,Group 5,0,50,61.99,High
77,4,Widowed,Group 2,0,40,57.11,Low
68,9,Divorced,Group 1,0,24,61.19,Low
51,9,Divorced,Group 2,0,38,58.43,Low
21,9,Never-married,Group 2,0,40,52.81,Low
43,8,Married-civ-spouse,Group 3,0,40,61.59,Low
42,9,Divorced,Group 1,0,40,59.68,Low
48,14,Divorced,Group 5,0,40,58.59,Low
30,7,Separated,Group 3,0,40,57.53,Low
34,4,Married-civ-spouse,Group NA,0,40,56.85,Low
32,9,Married-civ-spouse,Group 2,0,42,60.31,Low
56,9,Never-married,Group 3,0,40,66.88,Low
50,10,Married-civ-spouse,Group 3,0,40,54.56,Low
40,9,Never-married,Group 3,0,40,60.68,Low
23,7,Never-married,Group 2,0,40,60.56,Low
54,10,Separated,Group 4,4101,40,63.26,Low
28,9,Never-married,Group 3,0,40,60.96,Low
34,10,Married-civ-spouse,Group 2,0,40,59.34,High
48,16,Married-civ-spouse,Group 5,0,60,61.68,High
56,10,Married-civ-spouse,Group 5,0,99,60.93,Low
31,9,Married-civ-spouse,Group 1,0,42,64.47,Low
42,13,Divorced,Group 3,0,50,53.24,Low
36,9,Never-married,Group 2,0,35,54.75,Low
52,13,Divorced,Group 2,0,40,63.03,Low
55,6,Married-civ-spouse,Group 3,0,40,55.55,Low
25,7,Married-civ-spouse,Group 3,2580,30,58.85,Low
35,9,Never-married,Group 1,0,40,63.8,Low
51,11,Married-civ-spouse,Group 3,0,99,51.81,High
19,10,Never-married,Group 2,0,40,62.06,Low
59,7,Widowed,Group 3,0,40,62.75,Low
19,10,Never-married,Group 2,0,80,62.74,Low
46,14,Never-married,Group 5,0,40,61.59,Low
32,9,Married-civ-spouse,Group NA,0,45,61.32,Low
46,15,Married-civ-spouse,Group 5,0,40,63.04,High
26,10,Never-married,Group 1,0,25,70.95,Low
55,9,Married-spouse-absent,Group 1,0,36,60.15,Low
28,9,Never-married,Group 5,0,40,63.43,Low
61,12,Married-civ-spouse,Group 5,3103,40,59.08,High
35,12,Married-civ-spouse,Group 5,0,40,56.52,High
21,10,Never-married,Group NA,0,40,58.55,Low
52,10,Married-civ-spouse,Group 4,0,35,59.43,Low
21,10,Never-married,Group 3,0,8,45.65,Low
33,11,Married-civ-spouse,Group 3,0,40,60.45,Low
38,11,Divorced,Group 2,0,50,65.73,Low
44,9,Divorced,Group 3,0,60,66.86,Low
29,13,Never-married,Group 3,8614,50,61.5,High
39,9,Separated,Group 1,0,40,55.13,Low
32,9,Married-civ-spouse,Group 1,0,60,59.49,Low
47,9,Divorced,Group 4,0,55,54.08,Low
28,12,Never-married,Group 2,0,35,57.11,Low
59,10,Married-civ-spouse,Group 3,0,55,55.41,High
