"","applicants","sale_price","num_units","year_sold","month_sold","overall_qual","total_sq_feet","gr_liv_area","tot_bathrooms","lot_area","exter_qual","full_bath","central_air","garage_type_attchd","garage_type_basment","garage_type_builtIn","garage_type_detchd","garage_type_no_garage","NeighborhoodBrDale","neighborhood_brk_side","neighborhood_clear_cr","neighborhood_collg_cr","neighborhood_crawfor","neighborhood_edwards","neighborhood_gilbert","neighborhood_idottrr","neighborhood_meadowv","neighborhood_mitchel","neighborhood_n_ames","neighborhood_n_ridge","neighborhood_n_ridge_hghts","neighborhood_n_w_ames","neighborhood_old_town","neighborhood_sawyer","neighborhood_sawyer_w","neighborhood_somerst","neighborhood_stone_br","neighborhood_swisu","neighborhood_timber","neighborhood_veenker","neighborhood_saleprice"
"1273",2,139999.999999994,2,2011,6,6,2846.37986416559,2062.9813925125,4,2259.51156453841,3,4,"yes",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1274",3,154000.000000005,2,2010,5,5,3539.83003640183,2295.53812297316,3,3663.5088429643,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1275",3,225000.00000001,1,2009,5,7,3817.13554042937,3014.142033033,3,4374.31168135805,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1276",4,177499.999999999,4,2009,11,6,3386.24577330522,2576.22623715429,1,3663.5088429643,3,2,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1277",5,290000.000000013,3,2011,12,8,4171.53942312716,3388.50184418582,5,4253.24173526019,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1278",5,231999.999999989,1,2011,4,7,3957.97102954891,2697.61940165524,3,3952.92917338138,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1279",2,129999.999999998,1,2011,4,7,3659.18629947485,2783.24975533879,3,2084.91139815494,4,4,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1280",5,325000.000000008,1,2009,11,9,3993.40436280457,2731.6934433537,4,4772.21794885676,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1281",5,202499.999999994,1,2011,9,7,3690.04403251076,2439.97849437361,3,3515.01709405363,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1282",4,137999.999999994,3,2009,5,5,3170.01243319016,1939.95900142768,3,3808.17581602995,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1283",3,147000.000000004,4,2008,5,5,3222.73544550692,2133.461099364,3,4588.63968653813,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1284",5,179200.000000006,5,2008,6,6,3590.64221046229,2353.98599070699,4,3570.26869016056,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1285",3,334999.999999999,2,2010,5,7,4220.03818991935,2949.63832068037,4,5331.31359450143,4,4,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1286",3,202999.999999995,5,2007,1,7,3575.56636360316,2329.9004170026,4,3981.27041581549,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1287",5,301999.999999998,1,2007,6,8,4403.2565257262,3553.31861545281,3,4143.66032303534,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1288",4,333168.000000008,2,2010,5,9,4297.62102623675,3432.57155992811,3,4997.9945338142,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1289",2,119000.000000004,2,2007,10,4,3100.31026500312,1872.94481009363,3,3836.74122231748,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1290",3,206899.999999993,5,2008,6,6,3872.12572657912,3111.62274290995,3,4430.74290550858,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1291",3,295492.999999992,1,2009,1,8,3967.89216317337,2710.9597159157,4,4273.75176113097,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1292",5,208900.000000009,1,2007,4,7,3671.12480857763,2421.78616880971,3,2536.3166968662,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1293",5,274999.999999998,3,2011,8,8,4104.36120840453,2853.17865762177,3,4998.92696295918,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1294",2,111000.000000003,1,2007,2,4,3027.45071642625,1872.94481009363,1,4271.63327199245,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1295",5,156499.999999993,2,2009,6,6,3814.41767068601,2559.57545785843,3,3886.57477972901,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1296",1,72500.0000000024,4,2008,7,3,1544.06374185808,1447.74786214536,1,3419.93281062048,3,2,"no",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1297",5,189999.999999996,1,2010,6,7,3652.58215737547,2966.621404274,5,4266.0372114538,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1298",1,82500.0000000022,1,2009,12,4,2265.48573903398,1421.77578053622,1,2991.25129761622,2,2,"yes",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1299",5,147000.000000004,1,2007,2,8,4126.91775740665,2860.08700333909,3,4227.00435352056,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1300",0,54999.9999999996,3,2008,1,4,2819.34214001223,1602.82809254469,1,2238.51485240183,3,2,"no",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"1301",3,79000.0000000033,2,2007,5,3,2515.70653756125,1559.5119423875,1,2554.84007695854,3,2,"yes",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1302",3,130500.000000002,5,2008,10,5,2859.23771763764,1641.18115532002,2,3411.89726272523,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1303",2,256000,4,2008,6,6,4417.90342555764,3543.37768059851,3,4314.51878283261,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1304",5,176500.000000002,1,2011,6,7,3587.51303865588,2712.85612163173,3,4040.66157703977,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1305",5,226999.999999991,3,2007,12,8,3929.86186627892,2670.58872536931,3,4229.76198932503,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1306",5,132499.999999998,4,2011,7,5,3073.80426634142,1882.69778483931,1,4377.601139838,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1307",2,99999.9999999972,3,2009,5,4,2859.23771763764,1641.18115532002,3,3995.28948085768,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1308",3,125500.000000003,5,2011,7,5,3312.15227839952,2430.90906550838,2,3583.1593264897,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"1309",2,124999.999999995,4,2009,5,5,3287.43126960018,2436.58368452082,2,1394.6114117028,3,2,"yes",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"1310",5,167899.999999995,5,2009,4,6,3659.18629947485,2401.06085628543,3,4159.63497376183,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1311",4,135000.000000004,1,2008,11,5,3997.29365262513,2735.4335463722,3,4075.45479636291,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1312",0,52499.9999999992,2,2011,3,4,2596.57504607697,1388.6854205366,1,2483.50431709553,3,2,"no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1313",4,200000.000000005,1,2011,6,7,3713.96359392811,2915.9338586141,5,4813.18021412604,4,4,"yes",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1314",4,128499.999999999,3,2011,6,5,2951.13411198219,1729.52667663055,1,4141.19113777024,3,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1315",1,123000.000000005,2,2007,6,4,2952.99388874244,1743.77273232443,1,3861.57838307013,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1316",6,155000.000000002,5,2008,7,6,3359.76146053395,2122.39783958356,3,4848.71340232869,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1317",5,228500.000000001,2,2007,8,8,4064.34270894398,3152.81387980886,3,4102.72730930971,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1318",3,177000.000000006,1,2009,3,6,3732.38849647715,2958.5574627815,2,3678.67177932318,3,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1319",7,155834.999999993,4,2007,7,7,3327.68831135185,2536.38410339938,3,4435.71311693569,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1320",5,108500.000000005,1,2007,7,4,3120.53523608009,1892.38967583525,1,3224.30349679417,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1321",3,262499.999999996,3,2011,6,7,4185.85455647316,3143.51546065183,3,5669.56929868894,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1322",3,283462.99999999,2,2007,5,8,4089.75724570222,2843.62904213927,4,5067.62965749602,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1323",5,215000,1,2007,8,7,3825.26170715341,2576.22623715429,4,5178.88427004293,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1324",1,122000.000000001,1,2008,12,8,3860.53708844736,3282.04381752349,3,2961.48610843834,3,4,"no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1325",4,200000.000000005,5,2009,8,5,4252.68216226506,3453.2638798853,6,4529.19130373623,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1326",2,171000.000000001,1,2008,3,6,3591.89217689538,2790.47670073611,2,4075.66767094484,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1327",3,134899.999999994,1,2009,7,6,3081.54465040906,2206.13811696453,1,3224.30349679417,4,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1328",5,410000.000000004,3,2010,3,8,4744.62748629421,3772.63234915094,5,4990.78662533395,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1329",3,235000.000000001,5,2008,6,7,3759.6361212174,2919.25460424596,5,4290.99974846758,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1330",5,170000,4,2011,9,7,3538.53893944774,2964.20663103402,4,4267.19632298552,3,6,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1331",4,110000.000000005,4,2008,10,5,2976.97734595929,1778.82444315432,1,4124.02728213357,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1332",3,149900.000000002,1,2010,4,5,3306.94007896412,2071.61041229159,3,4674.81143578951,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1333",4,177499.999999999,1,2010,6,6,3431.05164169634,2655.91140821979,3,1174.14145802971,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1334",5,315000.000000009,2,2011,9,9,4284.67687417979,3011.80034249191,4,5243.56230341334,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"1335",2,189000.000000004,3,2008,5,5,3948.48893985062,3433.76146146356,5,4198.41360305011,3,6,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"1336",5,260000.000000009,4,2009,6,7,3870.02490131359,2613.04807180977,4,5174.26038410004,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"1337",5,104900.000000001,2,2009,6,4,3514.46482037782,2810.17851266856,3,4671.03964917593,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1338",4,156931.999999994,2,2007,3,6,3208.52695229239,2488.93192391035,3,3909.63725423224,3,4,"yes",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1339",4,144151.999999993,5,2011,4,7,3016.76751135316,2237.37484190755,3,1974.79986889231,4,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1340",5,216000,1,2010,1,7,3537.24680546787,2752.15303895155,5,3663.5088429643,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1341",5,192999.999999996,1,2008,6,7,3646.55477408448,2855.77290277354,5,4061.13950393784,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1342",4,126999.999999996,3,2011,7,5,3362.645740497,2556.43339206704,3,1627.120313393,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.916666666
"1343",5,143999.999999994,1,2009,6,6,2921.08150713691,1700.63497400667,3,2629.45840918549,4,2,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1344",3,231999.999999989,3,2010,5,8,4003.59376230092,2746.59992221269,4,4350.94519109638,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1345",3,105000.000000004,5,2009,10,4,3349.62556108984,2446.74585298956,1,3016.93169135891,2,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1346",2,165500.000000008,5,2008,10,6,3640.50472288273,2740.09599904244,3,4149.40973939365,3,2,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1347",2,274300.000000001,2,2011,6,7,3944.47969984786,3100.59823508027,5,4179.92747068222,3,4,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1348",3,466499.999999983,1,2007,3,10,4743.10105414775,3452.67649446523,5,4487.67451048164,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"1349",5,250000.000000004,1,2008,7,7,3829.57893676482,2994.51880697185,3,4349.09347645086,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1350",5,238999.999999989,1,2007,12,8,3912.55282953797,2653.94387220062,3,4415.75653202999,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1351",0,91000.0000000013,5,2008,4,6,2784.63519206637,1591.13433258653,1,3317.83318188783,3,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"1352",6,117000.000000001,2,2009,7,5,3600.61485281975,2686.09259327016,3,4417.00976329068,3,4,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1353",1,82999.9999999971,3,2011,6,6,2691.16587548824,1935.26733475976,2,1015.48812244634,3,2,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"1354",4,167500.000000007,1,2008,5,5,2996.99544804245,2469.09233330801,3,4176.89689940399,3,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1355",1,58499.9999999972,1,2010,6,3,2951.13411198219,1729.52667663055,3,3842.02143388106,3,2,"no",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1356",3,237499.999999992,4,2008,5,6,4002.14207919584,3115.2801940822,3,4734.80668435793,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1357",2,156999.999999993,3,2011,10,7,3450.9505922929,2831.38912737242,3,3583.1593264897,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1358",6,111999.999999996,2,2007,8,5,3362.645740497,2493.30639147532,3,6059.92828041307,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"1359",3,105000.000000004,5,2009,10,6,3032.76583156457,2310.35834993381,1,4035.45432340628,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"1360",1,125500.000000003,3,2010,5,4,3145.46404150502,2176.93976260493,3,3030.0094432764,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"1361",5,250000.000000004,5,2011,7,7,4370.09399978003,3538.93890560639,6,5238.26272220104,3,6,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1362",1,136000.000000002,1,2007,8,6,3961.94682821996,3388.50184418582,3,3914.4947517424,3,4,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1363",3,377499.999999994,1,2009,10,9,4082.40524561805,2817.28106958061,4,5013.65389965289,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1364",2,131000.000000002,3,2007,3,6,3147.93580647548,2260.395434768,2,3224.30349679417,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1365",3,235000.000000001,4,2011,9,7,3864.76080395134,2607.98602323105,4,4044.12544278691,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1366",4,124000.000000003,3,2009,4,5,3925.80587492528,2666.68836572258,3,4010.08990579404,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1367",5,123000.000000005,1,2011,12,5,2984.28550943516,1792.62579992648,3,3750.27288598183,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1368",1,163000,3,2008,4,6,3475.31514799128,2957.74875261383,3,4381.24965852583,3,4,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1369",2,281212.999999994,5,2007,2,8,4120.63373879715,3361.32009050493,3,4694.80648032422,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1370",4,160000.000000006,5,2010,6,5,3501.96100302053,2764.11686263326,3,7662.70276927079,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"1371",2,137500.000000005,5,2007,5,5,3513.80914206491,2595.76911606201,2,3263.2796789959,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1372",5,137999.999999994,2,2009,5,5,3897.12393839538,2951.26381124013,3,3583.1593264897,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1373",4,137450.000000001,1,2009,10,6,3598.12748205987,2689.94441074265,3,3279.61369321937,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"1374",3,120000.000000002,5,2008,7,6,3202.17155945974,2182.28969661334,1,3224.30349679417,3,2,"yes",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"1375",3,192999.999999996,4,2008,4,6,3500.63914040018,2675.45039091574,5,3641.07414227683,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"1376",7,193878.999999995,3,2011,7,7,3595.63625938865,2353.98599070699,3,3459.62578240999,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1377",5,282922.000000002,1,2007,8,8,3810.60492231951,2544.85759135086,4,5061.18887929095,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"1378",3,105000.000000004,1,2011,1,3,3091.80756699318,2255.30926134582,1,4308.85440804054,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1379",3,274999.999999998,1,2008,1,8,3961.94682821996,2726.06628489622,5,2346.97085660126,4,4,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"1380",4,133000.000000001,5,2009,3,5,2761.77205026019,1547.4849372568,3,3897.09122858419,3,2,"yes",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1381",4,111999.999999996,4,2009,3,5,2892.38799880296,1673.05016389742,3,3973.66288627337,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"1382",1,125500.000000003,1,2010,6,4,3174.06765771831,2434.31633338902,1,3725.50764869904,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"1383",3,215000,3,2008,11,7,3774.76250165154,3097.6450531332,3,5646.99067995494,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"1384",3,229999.999999992,1,2009,6,7,3718.01211198402,2898.38206133225,5,4656.35533279358,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"1385",4,139999.999999994,1,2009,9,6,3560.34789723435,2746.59992221269,2,4149.40973939365,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1386",1,89999.9999999998,2,2009,6,4,2134.93839166172,2016.129242521,3,3583.1593264897,3,4,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"1387",3,257000.000000011,1,2009,9,8,4170.23170861122,2901.74064511534,4,4416.29372883903,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"1388",1,206999.999999999,1,2008,6,6,3657.38785689687,2905.09195529493,2,4754.20448449223,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
