pedestrians,weather,temperature,precipitation,hour,weekday,temp_forecast
1174,partly-cloudy-day,51,0,16,Wednesday,43.94117647
2690,clear-day,62,0.0043,16,Sunday,54.82352941
1976,partly-cloudy-day,62,0,11,Friday,61.11764706
1977,clear-day,79,0,11,Friday,77.64705882
375,clear-night,47,0,21,Saturday,46.82352941
2965,clear-day,61,0,18,Saturday,63.64705882
76,rain,39,0.0301,19,Friday,37.88235294
49,rain,50,0.0562,8,Saturday,53.58823529
481,partly-cloudy-night,55,0.0012,20,Friday,47.41176471
178,partly-cloudy-night,46,0,6,Tuesday,67.35294118
2100,clear-day,82,0,11,Saturday,78.82352941
329,partly-cloudy-night,40,0,20,Thursday,39.23529412
11,rain,41,0.3067,6,Monday,50.29411765
1178,clear-day,51,0.0019,12,Tuesday,47
184,clear-day,57,0,6,Tuesday,68.29411765
911,partly-cloudy-day,58,0.001,9,Monday,61.70588235
868,partly-cloudy-day,47,0,18,Tuesday,44.23529412
1105,partly-cloudy-day,32,0.0019,16,Thursday,28.76470588
139,cloudy,53,0,6,Friday,52.70588235
1113,clear-day,33,0,12,Tuesday,31.58823529
1746,partly-cloudy-day,67,0,15,Monday,62
758,partly-cloudy-night,76,0.0022,21,Saturday,78.82352941
2411,clear-day,59,0,18,Saturday,52.29411765
573,clear-day,67,0,9,Friday,73.41176471
51,clear-night,34,0,6,Sunday,39.23529412
1885,clear-day,89,0,15,Wednesday,78.94117647
1985,clear-day,57,0.0014,11,Sunday,54.82352941
502,cloudy,56,8.00E-04,18,Wednesday,55.23529412
61,partly-cloudy-day,53,0.0134,7,Saturday,54.88235294
1739,clear-day,47,0,17,Saturday,39.11764706
399,clear-night,52,0,21,Sunday,54.82352941
1276,cloudy,42,0.002,17,Monday,38.41176471
1153,partly-cloudy-day,39,0,16,Wednesday,35.23529412
133,clear-night,44,0,21,Monday,46.05882353
2036,partly-cloudy-day,68,0,11,Monday,64.88235294
107,clear-night,46,0,6,Thursday,51.82352941
497,cloudy,53,6.00E-04,20,Sunday,52.58823529
886,cloudy,42,0,16,Sunday,41.94117647
216,clear-night,45,0,21,Wednesday,48.52941176
535,clear-day,56,0,8,Tuesday,61.64705882
83,clear-night,31,0,6,Monday,39.76470588
1457,clear-day,74,0,20,Thursday,74.29411765
86,cloudy,54,8.00E-04,22,Saturday,54.88235294
1090,snow,38,0.0235,16,Thursday,36.47058824
119,partly-cloudy-night,36,0,6,Friday,43.82352941
1432,clear-day,40,0,17,Tuesday,38.64705882
364,cloudy,65,0,8,Wednesday,66
494,clear-night,69,0,22,Saturday,73.41176471
106,partly-cloudy-day,36,0.004,9,Friday,47.41176471
756,cloudy,56,0.0027,19,Saturday,53.58823529
298,clear-day,27,0,9,Friday,31.11764706
2033,clear-day,45,0,14,Monday,40.35294118
1839,cloudy,68,0,16,Wednesday,63.52941176
1065,rain,53,0.197,15,Sunday,52.58823529
1386,partly-cloudy-day,47,0,16,Wednesday,43.82352941
905,partly-cloudy-day,51,0.0092,18,Friday,51.88235294
355,cloudy,49,0,9,Tuesday,56.58823529
718,clear-day,63,0,9,Tuesday,66.52941176
1376,clear-day,62,0,19,Tuesday,61.64705882
1771,partly-cloudy-day,48,0,14,Friday,47.41176471
1053,clear-day,54,0,19,Monday,54.23529412
607,clear-day,64,0.0019,8,Wednesday,78.94117647
2510,clear-day,83,7.00E-04,19,Saturday,80.29411765
1289,cloudy,67,0.0035,16,Thursday,65.23529412
185,cloudy,38,0,7,Wednesday,46.11764706
448,rain,66,0.0305,9,Friday,72.35294118
309,clear-day,41,0,8,Saturday,52.29411765
2277,clear-day,69,0,16,Monday,64.41176471
79,partly-cloudy-day,49,0.0045,7,Sunday,51.58823529
231,partly-cloudy-day,42,0,7,Thursday,52.11764706
3757,clear-day,72,0,15,Saturday,63.64705882
940,clear-day,67,0,20,Thursday,63
154,partly-cloudy-day,45,0,7,Sunday,51.35294118
908,clear-day,57,0,13,Thursday,51.82352941
76,partly-cloudy-night,46,0,6,Thursday,47.58823529
1082,cloudy,62,0,20,Monday,61.70588235
168,partly-cloudy-night,36,0,22,Saturday,36.41176471
2592,clear-day,79,0,13,Saturday,73.41176471
350,fog,41,0.0162,18,Tuesday,39.52941176
796,partly-cloudy-day,43,7.00E-04,18,Tuesday,42.70588235
1443,clear-day,49,0,14,Monday,46.05882353
339,cloudy,60,0.0167,8,Sunday,61
1595,partly-cloudy-day,69,0.0073,18,Thursday,60.52941176
2034,cloudy,69,2.00E-04,15,Sunday,61
1635,clear-day,83,0,14,Tuesday,71.70588235
169,clear-day,35,0.0019,8,Sunday,39.52941176
2055,partly-cloudy-day,41,7.00E-04,13,Saturday,41.94117647
168,clear-night,46,0,22,Sunday,51.35294118
364,clear-day,32,0,9,Wednesday,35.23529412
1748,clear-day,83,0,11,Thursday,79.88235294
51,partly-cloudy-day,38,0.0058,19,Sunday,40.11764706
387,clear-day,62,0,8,Saturday,63.64705882
77,partly-cloudy-night,55,0.0019,22,Sunday,60.05882353
2109,clear-day,64,0,11,Friday,66.29411765
809,partly-cloudy-day,35,0,17,Tuesday,31.94117647
859,clear-night,61,0,20,Wednesday,63.70588235
53,rain,54,0.0811,8,Wednesday,55.23529412
233,partly-cloudy-day,62,0,7,Wednesday,60
1127,partly-cloudy-day,64,0,11,Tuesday,60.82352941
965,partly-cloudy-day,36,1.00E-04,17,Saturday,33.64705882
39,partly-cloudy-night,34,1.00E-04,7,Wednesday,32.29411765
2474,clear-day,73,0,13,Monday,67.94117647
203,clear-night,38,0,21,Sunday,38.11764706
1551,partly-cloudy-day,45,0,18,Saturday,41.94117647
1217,partly-cloudy-day,37,0,11,Friday,35.76470588
67,clear-night,42,0,22,Thursday,42.23529412
482,clear-night,54,0,19,Thursday,50.82352941
393,rain,51,0.0314,15,Sunday,49.29411765
1243,partly-cloudy-day,47,8.00E-04,16,Monday,43.23529412
2489,partly-cloudy-day,84,2.00E-04,16,Saturday,78.82352941
232,cloudy,58,0,7,Wednesday,66.05882353
388,clear-night,68,0,22,Friday,69.17647059
392,clear-night,40,0,19,Monday,41
3150,partly-cloudy-day,55,0,13,Sunday,51.58823529
1488,clear-day,52,0,18,Wednesday,46.11764706
129,partly-cloudy-day,30,7.00E-04,8,Wednesday,34.76470588
1184,partly-cloudy-day,47,4.00E-04,11,Monday,47.70588235
255,clear-night,34,0,19,Friday,31.11764706
489,clear-day,38,1.00E-04,9,Saturday,41.76470588
1285,partly-cloudy-day,78,0,20,Friday,73.41176471
227,clear-day,45,0,7,Monday,54.23529412
1251,clear-night,72,0,18,Wednesday,66.05882353
2095,clear-day,81,0.0042,17,Thursday,74.29411765
114,rain,57,0.06,8,Thursday,63
94,rain,45,0.0875,20,Saturday,42.64705882
293,partly-cloudy-night,46,0,21,Wednesday,44.05882353
1343,partly-cloudy-day,41,5.00E-04,12,Monday,39.76470588
1265,clear-day,80,0,19,Friday,75.52941176
90,partly-cloudy-day,35,0.0199,12,Wednesday,33.94117647
554,partly-cloudy-day,44,0.0015,11,Thursday,41.29411765
257,clear-night,38,4.00E-04,19,Friday,36.35294118
1371,partly-cloudy-day,41,0.0115,14,Friday,36.35294118
267,clear-day,60,0,7,Monday,67.94117647
512,rain,58,0.0451,17,Wednesday,60
1599,clear-day,34,0,12,Sunday,36.11764706
214,partly-cloudy-day,60,0,7,Thursday,64.35294118
2957,clear-day,70,0,17,Saturday,66.05882353
230,partly-cloudy-day,53,0,7,Thursday,60.52941176
126,rain,65,0.0796,19,Tuesday,71.70588235
2095,partly-cloudy-day,67,0,17,Thursday,64.35294118
1836,partly-cloudy-day,52,0,18,Sunday,51.58823529
323,partly-cloudy-day,34,0,9,Monday,30.82352941
2040,clear-day,61,0,14,Monday,54.23529412
47,rain,47,0.3613,10,Monday,50.29411765
1908,clear-day,85,0,18,Wednesday,78.94117647
642,partly-cloudy-day,65,0,9,Tuesday,71.70588235
1234,clear-day,58,0,17,Wednesday,50.52941176
1901,partly-cloudy-day,77,7.00E-04,13,Friday,72.35294118
170,snow,31,0.0187,11,Wednesday,34.76470588
575,clear-night,60,0,19,Tuesday,56.58823529
326,clear-night,47,0,20,Wednesday,43.94117647
150,partly-cloudy-day,43,1.00E-04,7,Thursday,50.82352941
649,cloudy,61,0,9,Wednesday,63.52941176
158,clear-day,44,0,7,Monday,46.05882353
998,clear-day,77,0,9,Saturday,80.29411765
1222,clear-day,35,0,16,Tuesday,31.58823529
201,partly-cloudy-night,36,0,20,Sunday,39.70588235
2499,partly-cloudy-day,62,0,15,Friday,61.11764706
1154,partly-cloudy-day,42,0,18,Thursday,39.23529412
4211,clear-day,51,0,13,Saturday,46.82352941
2245,clear-day,76,4.00E-04,15,Monday,64.88235294
629,partly-cloudy-day,63,0.0107,9,Wednesday,71.52941176
1900,clear-day,44,0,18,Monday,40.35294118
20,snow,32,0.2029,22,Wednesday,32.29411765
1947,cloudy,59,0.0027,11,Monday,60.11764706
1979,cloudy,60,0,17,Sunday,61
1942,clear-day,41,0,13,Tuesday,38.64705882
152,partly-cloudy-night,36,6.00E-04,20,Thursday,36.47058824
253,partly-cloudy-day,53,0.0048,9,Friday,49.82352941
1203,clear-day,37,0,12,Wednesday,35.23529412
20,cloudy,42,0,6,Sunday,40.11764706
858,partly-cloudy-day,72,0,9,Friday,75.52941176
507,clear-day,71,0,8,Thursday,79.88235294
1713,clear-day,44,0.0025,17,Sunday,38.58823529
1209,partly-cloudy-day,40,0,13,Monday,38.41176471
1625,clear-day,45,0.0022,11,Monday,43.23529412
40,partly-cloudy-night,54,0,22,Tuesday,55.58823529
2798,clear-day,70,0,15,Friday,66.29411765
189,partly-cloudy-night,48,4.00E-04,21,Monday,47.70588235
3990,clear-day,54,0,14,Saturday,46.82352941
1468,partly-cloudy-day,55,0.0106,12,Saturday,54.88235294
83,clear-night,44,0,22,Tuesday,47
1671,partly-cloudy-day,67,0,14,Wednesday,63.52941176
491,clear-day,67,0,8,Friday,77.64705882
550,cloudy,65,0.001,20,Thursday,65.23529412
449,clear-day,43,0.0024,9,Tuesday,47
988,clear-day,29,7.00E-04,11,Thursday,28.76470588
718,partly-cloudy-day,35,0,14,Tuesday,34.76470588
191,partly-cloudy-night,39,0,21,Tuesday,39.76470588
1058,partly-cloudy-day,38,0,10,Sunday,39.23529412
237,clear-day,59,0,7,Friday,69.17647059
90,cloudy,57,0.003,22,Wednesday,60
953,clear-day,35,0,9,Saturday,36.41176471
1518,clear-day,46,0,13,Friday,42.47058824
463,rain,57,0.0511,13,Wednesday,55.23529412
2415,partly-cloudy-day,55,0.001,12,Sunday,51.58823529
220,clear-day,61,0,7,Saturday,66.05882353
2224,partly-cloudy-day,74,6.00E-04,12,Friday,75.52941176
1753,clear-day,64,0,11,Tuesday,61.64705882
73,clear-night,35,0,6,Saturday,43.35294118
69,rain,43,0.0415,8,Sunday,49.29411765
2146,clear-day,37,0,13,Saturday,33.64705882
1835,clear-day,42,0.0017,16,Sunday,36.11764706
517,clear-day,62,0,8,Friday,66.29411765
17,partly-cloudy-night,35,0.0024,21,Friday,35.52941176
2823,clear-day,71,0,11,Saturday,63.64705882
1723,clear-day,89,0,15,Thursday,79.88235294
386,clear-day,37,0.0054,9,Thursday,36.47058824
361,clear-night,69,0,22,Sunday,73.05882353
1082,cloudy,58,0,20,Sunday,61
693,cloudy,39,0.0067,16,Friday,37.88235294
74,partly-cloudy-night,40,3.00E-04,22,Tuesday,42.70588235
446,partly-cloudy-day,52,6.00E-04,9,Friday,51.88235294
620,partly-cloudy-day,46,0,19,Wednesday,43.82352941
1254,partly-cloudy-day,53,2.00E-04,14,Friday,52.70588235
998,clear-day,70,0,10,Tuesday,71.70588235
1007,clear-night,65,0,20,Saturday,66.05882353
2434,clear-day,73,0,15,Monday,67.94117647
970,clear-day,44,9.00E-04,18,Sunday,38.58823529
781,partly-cloudy-day,34,0,13,Tuesday,31.94117647
148,clear-day,28,0,8,Saturday,39.11764706
547,clear-day,69,0,8,Saturday,73.41176471
387,cloudy,66,0,8,Tuesday,76.70588235
1497,partly-cloudy-day,39,0,15,Friday,35.76470588
1031,clear-day,50,0,18,Thursday,42.23529412
276,clear-night,40,1.00E-04,20,Sunday,38.58823529
1160,clear-day,77,0,20,Wednesday,71.52941176
49,partly-cloudy-night,37,0.0134,6,Wednesday,44.05882353
129,partly-cloudy-night,28,0,7,Tuesday,31.94117647
829,partly-cloudy-day,46,0.0015,11,Tuesday,44.23529412
1914,clear-day,75,0,18,Friday,69.17647059
945,clear-day,50,0.0019,10,Thursday,52.11764706
545,rain,39,0.0437,13,Tuesday,39.52941176
2007,clear-day,78,4.00E-04,13,Thursday,74.29411765
165,cloudy,59,0.021,22,Wednesday,66.05882353
414,clear-day,73,0,8,Saturday,78.82352941
1536,partly-cloudy-day,42,3.00E-04,15,Monday,38.41176471
2637,partly-cloudy-day,54,0,17,Sunday,51.58823529
367,clear-day,39,0,8,Saturday,46.82352941
1973,clear-day,58,0,19,Saturday,56.82352941
1689,clear-day,47,0,16,Monday,39.76470588
1730,clear-day,44,0,16,Monday,41
75,clear-night,27,0,20,Monday,30.82352941
230,partly-cloudy-night,43,0,21,Saturday,43.35294118
200,cloudy,39,0,18,Sunday,40.11764706
441,partly-cloudy-day,40,0.018,15,Thursday,41.29411765
2181,clear-day,66,0,11,Tuesday,67.35294118
54,rain,43,0.0376,6,Thursday,42.94117647
465,clear-day,53,0.0029,10,Friday,49.82352941
486,partly-cloudy-day,65,7.00E-04,9,Thursday,65.23529412
2093,partly-cloudy-day,46,0,17,Saturday,41.94117647
1662,clear-day,62,0,14,Tuesday,56.58823529
47,sleet,33,0.0704,16,Wednesday,33.94117647
1090,clear-day,54,0.0055,13,Wednesday,50.52941176
983,clear-night,78,0,21,Friday,77.64705882
1898,cloudy,67,0.0023,16,Sunday,66.05882353
301,partly-cloudy-night,35,0.0045,18,Saturday,33.64705882
201,clear-night,40,0,21,Thursday,39.41176471
1798,clear-day,60,0,12,Monday,54.23529412
350,clear-night,32,0.0021,19,Tuesday,31.58823529
1938,clear-day,70,0,16,Wednesday,66
1856,clear-day,78,7.00E-04,17,Friday,72.35294118
2527,rain,45,0.0435,15,Sunday,39.52941176
1011,clear-day,32,0,12,Friday,31.11764706
112,clear-day,28,0,7,Saturday,33.64705882
1969,partly-cloudy-day,66,0,18,Monday,64.88235294
106,partly-cloudy-night,36,0,7,Saturday,42.64705882
131,clear-night,32,0,7,Thursday,39.23529412
1144,clear-day,36,0.0015,10,Saturday,36.41176471
83,rain,54,0.04,22,Saturday,56.82352941
577,partly-cloudy-day,44,0.0149,17,Saturday,42.64705882
419,clear-night,39,5.00E-04,20,Monday,36.52941176
1827,clear-day,48,0,19,Saturday,46.82352941
49,clear-night,34,0,6,Monday,43.23529412
3029,clear-day,60,0,17,Saturday,52.29411765
165,clear-day,32,0,8,Sunday,38.11764706
93,partly-cloudy-day,52,0,7,Sunday,52.58823529
182,clear-day,25,0,8,Thursday,28.76470588
1853,cloudy,38,0.0022,16,Saturday,36.41176471
1678,cloudy,68,0,11,Wednesday,66
70,partly-cloudy-night,36,0,6,Friday,37.88235294
3093,partly-cloudy-day,55,0,16,Sunday,51.35294118
645,rain,54,0.2307,14,Monday,50.29411765
360,clear-day,59,0.0015,7,Wednesday,78.94117647
2971,cloudy,66,8.00E-04,17,Monday,61.70588235
285,partly-cloudy-night,39,0,21,Sunday,39.23529412
786,clear-day,34,0,10,Wednesday,35.23529412
242,cloudy,46,0.0026,19,Saturday,47.35294118
1030,clear-day,49,0,19,Wednesday,48.52941176
358,rain,58,0.0533,18,Wednesday,60
2311,clear-day,49,0,14,Friday,43.82352941
1440,partly-cloudy-day,42,1.00E-04,17,Sunday,39.70588235
2398,partly-cloudy-day,66,0.0022,15,Monday,60.11764706
1319,clear-day,71,0,10,Friday,73.41176471
912,partly-cloudy-day,52,0.0051,17,Friday,51.88235294
179,partly-cloudy-day,41,9.00E-04,7,Tuesday,42.70588235
2132,clear-day,75,0,17,Wednesday,66.05882353
121,clear-night,38,0,22,Monday,40.35294118
1178,cloudy,63,0,10,Wednesday,63.52941176
475,partly-cloudy-night,55,0,20,Tuesday,55.58823529
241,partly-cloudy-day,58,2.00E-04,7,Monday,64.41176471
2074,clear-day,41,0.0058,13,Sunday,38.58823529
2157,clear-day,67,0,16,Tuesday,61.64705882
1666,clear-day,45,0.0063,12,Saturday,41.76470588
1974,partly-cloudy-day,74,3.00E-04,12,Friday,72.35294118
986,partly-cloudy-day,39,0,10,Saturday,41.94117647
78,snow,31,0.0128,10,Wednesday,32.29411765
806,cloudy,53,0.0208,13,Sunday,52.58823529
1932,partly-cloudy-day,42,0,14,Sunday,39.23529412
236,clear-night,60,0,22,Monday,64.41176471
268,clear-night,34,0,20,Friday,35.76470588
93,partly-cloudy-night,46,0,6,Monday,47.70588235
3021,clear-day,83,0,12,Saturday,80.29411765
171,clear-night,42,0.0023,20,Friday,49.82352941
2050,clear-day,50,0,15,Wednesday,46.11764706
143,clear-day,60,0,6,Tuesday,60.82352941
1446,partly-cloudy-day,44,0,17,Thursday,39.23529412
193,partly-cloudy-day,44,0.0046,8,Thursday,41.29411765
1164,clear-day,45,0.0114,14,Thursday,42.23529412
2036,clear-day,59,0,11,Thursday,61.23529412
1560,clear-day,69,0,12,Wednesday,66.05882353
106,partly-cloudy-day,35,0.0075,9,Wednesday,33.94117647
9,sleet,33,0.2284,21,Wednesday,33.94117647
1683,partly-cloudy-day,46,0,13,Wednesday,44.05882353
117,partly-cloudy-day,63,0.0024,7,Sunday,73.05882353
1325,clear-day,65,0,10,Wednesday,63.70588235
2051,clear-day,79,0,16,Friday,75.52941176
98,snow,33,0.0237,9,Monday,36.52941176
1234,clear-day,79,0,20,Tuesday,76.70588235
649,clear-day,47,0,9,Saturday,47.35294118
83,clear-night,43,0,6,Sunday,54.82352941
2158,partly-cloudy-day,53,0,10,Saturday,56.82352941
149,clear-night,38,0,21,Sunday,39.52941176
1802,cloudy,48,0.0018,14,Thursday,47.58823529
2076,partly-cloudy-day,79,0,15,Friday,73.41176471
56,rain,57,0.1063,7,Thursday,63
208,fog,47,0,21,Thursday,47.58823529
214,partly-cloudy-night,38,0.0011,20,Thursday,41.29411765
1426,clear-day,66,0,10,Tuesday,66.52941176
976,clear-day,73,5.00E-04,20,Friday,72.35294118
156,partly-cloudy-night,41,0,21,Monday,39.76470588
164,partly-cloudy-night,40,0,21,Monday,38.41176471
2492,partly-cloudy-day,61,0,16,Sunday,60.05882353
753,clear-day,70,0,9,Thursday,74.29411765
1351,partly-cloudy-day,71,0,19,Tuesday,68.29411765
342,fog,41,0.0192,17,Tuesday,39.52941176
575,rain,54,0.0989,14,Saturday,53.58823529
24,partly-cloudy-night,48,0.0026,21,Thursday,51.82352941
1212,partly-cloudy-day,40,0.001,11,Tuesday,39.52941176
1274,partly-cloudy-day,59,0,10,Thursday,60.52941176
1263,clear-day,40,0,12,Monday,39.41176471
802,cloudy,58,0,20,Friday,61.11764706
944,partly-cloudy-day,51,0,9,Saturday,56.82352941
121,partly-cloudy-night,41,5.00E-04,21,Saturday,41.76470588
1079,partly-cloudy-day,52,2.00E-04,15,Tuesday,44.23529412
1209,partly-cloudy-day,37,0.0122,14,Monday,36.52941176
2191,clear-day,79,2.00E-04,16,Wednesday,71.52941176
174,partly-cloudy-night,34,0.001,21,Wednesday,35.23529412
382,clear-day,28,0,9,Sunday,36.11764706
1859,partly-cloudy-day,41,0,13,Sunday,38.11764706
447,partly-cloudy-night,61,0.0013,21,Sunday,66.05882353
147,clear-night,31,0,7,Sunday,38.58823529
2797,partly-cloudy-day,76,0.0021,12,Sunday,73.05882353
1318,partly-cloudy-day,46,0.006,12,Saturday,42.64705882
1011,clear-day,31,0,16,Monday,30.82352941
173,partly-cloudy-night,55,2.00E-04,6,Thursday,61.23529412
110,partly-cloudy-night,55,0.0033,20,Sunday,49.29411765
340,clear-day,28,0,9,Tuesday,31.58823529
1297,clear-day,67,0,20,Monday,67.94117647
1063,clear-day,38,0,11,Monday,38.41176471
860,partly-cloudy-day,44,4.00E-04,10,Tuesday,42.70588235
12,partly-cloudy-night,38,0.0218,21,Wednesday,34.76470588
1467,clear-day,58,0.0048,14,Thursday,52.11764706
368,cloudy,54,0.0017,9,Monday,62
74,rain,35,0.0539,15,Wednesday,34.76470588
712,clear-day,53,0,9,Tuesday,55.58823529
2553,partly-cloudy-day,43,0,16,Thursday,39.41176471
224,clear-night,39,0,21,Sunday,36.11764706
1368,partly-cloudy-day,41,0,11,Monday,41
1162,clear-day,57,0.002,14,Friday,49.82352941
35,rain,54,0.0647,7,Wednesday,55.23529412
182,clear-night,38,0,20,Monday,38.41176471
322,rain,54,0.0678,13,Saturday,53.58823529
1841,clear-day,62,0,14,Tuesday,55.58823529
3179,partly-cloudy-day,62,0,12,Monday,61.70588235
651,partly-cloudy-day,37,0.0063,11,Friday,37.88235294
71,snow,33,0.0142,8,Tuesday,35.94117647
1205,partly-cloudy-day,41,0,18,Sunday,38.11764706
221,fog,44,0.0034,8,Wednesday,48.52941176
1821,partly-cloudy-day,66,0,15,Thursday,60.52941176
2253,clear-day,76,0.0125,14,Friday,69.17647059
1390,partly-cloudy-day,47,0,17,Friday,42.47058824
61,cloudy,42,0,22,Sunday,41.94117647
516,clear-night,60,0,21,Monday,60.11764706
850,cloudy,51,6.00E-04,10,Tuesday,56.58823529
42,rain,36,0.0661,8,Friday,35.52941176
284,partly-cloudy-night,29,0,19,Thursday,28.76470588
1033,partly-cloudy-day,33,0,16,Friday,31.11764706
2089,partly-cloudy-day,68,0.0013,14,Sunday,66.05882353
2776,clear-day,56,0,12,Sunday,51.35294118
1257,clear-day,55,0,15,Thursday,50.82352941
1064,partly-cloudy-day,44,0,12,Wednesday,43.94117647
1337,clear-day,63,0,19,Wednesday,66
1619,clear-day,40,0.0065,11,Sunday,39.52941176
18,rain,42,0.3316,7,Sunday,41.94117647
64,rain,62,0.0937,9,Sunday,61
1855,partly-cloudy-day,38,0.0031,12,Saturday,36.41176471
818,cloudy,56,0.0031,18,Saturday,54.88235294
268,cloudy,49,0.0049,22,Saturday,63.64705882
1978,partly-cloudy-day,52,2.00E-04,14,Saturday,47.35294118
566,partly-cloudy-day,51,7.00E-04,19,Friday,52.70588235
328,partly-cloudy-day,58,0.0012,20,Tuesday,60.82352941
129,partly-cloudy-night,45,0.0108,19,Monday,43.23529412
1037,clear-day,31,0.0016,12,Thursday,28.76470588
1383,clear-day,41,0,12,Thursday,39.23529412
1061,partly-cloudy-day,43,3.00E-04,10,Wednesday,46.11764706
515,clear-day,62,0,8,Tuesday,68.29411765
538,clear-day,38,0,9,Monday,40.35294118
1748,clear-day,80,0,11,Wednesday,78.94117647
12,snow,33,0.0329,22,Saturday,33.64705882
1364,partly-cloudy-day,42,2.00E-04,12,Sunday,39.70588235
98,clear-night,35,0,6,Wednesday,43.82352941
1486,clear-day,54,0.0024,16,Tuesday,47
1298,partly-cloudy-day,60,0.0014,11,Monday,62
1583,partly-cloudy-day,62,0.003,13,Thursday,63
1067,clear-night,74,0,20,Tuesday,67.35294118
1911,partly-cloudy-day,66,5.00E-04,15,Thursday,63
335,clear-day,53,0,7,Wednesday,63.70588235
63,clear-night,31,0,6,Tuesday,34.76470588
2114,clear-day,71,0,18,Friday,66.29411765
230,partly-cloudy-day,31,0,8,Friday,36.35294118
416,clear-day,42,0.0013,9,Wednesday,50.52941176
1853,partly-cloudy-day,45,0.0025,16,Saturday,41.76470588
744,rain,45,0.192,18,Thursday,42.94117647
76,fog,54,4.00E-04,22,Wednesday,55.23529412
1050,partly-cloudy-day,38,0.0221,12,Thursday,36.47058824
134,partly-cloudy-day,61,0,6,Friday,61.11764706
