Q,ProvO,Distance,Duration,Reason,Age,Gender,HHI,Others,Mode,Cost
Q3,Ontario,153,6,visit,45-54,Female,70K to 99K,1,car,220
Q3,Manitoba,1574,10,visit,55-64,Female,70K to 99K,0,plane,1000
Q3,Saskatchewan,187,2,visit,55-64,Female,100K and Up,0,car,75
Q1,Quebec,109,1,visit,65+,Male,70K to 99K,0,car,165
Q1,Saskatchewan,221,6,visit,55-64,Female,70K to 99K,1,car,80
Q1,Ontario,69,2,visit,35-44,Female,100K and Up,1,car,70
Q4,Quebec,201,2,visit,25-34,Male,70K to 99K,0,car,115
Q1,Ontario,189,3,visit,55-64,Male,70K to 99K,0,car,240
Q4,Quebec,143,3,visit,25-34,Female,Under 50K,0,car,25
Q2,Manitoba,402,1,visit,45-54,Male,100K and Up,0,car,100
Q4,Nova Scotia,441,3,visit,19-24,Male,Under 50K,1,car,225
Q4,Ontario,343,1,visit,55-64,Female,100K and Up,0,car,320
Q3,Saskatchewan,225,2,visit,25-34,Female,100K and Up,0,car,157
Q2,Manitoba,249,3,visit,65+,Female,50K to 69K,0,car,200
Q3,Alberta,281,2,visit,35-44,Female,50K to 69K,0,car,100
Q1,British Columbia,65,2,visit,55-64,Male,100K and Up,0,car,345
Q3,Saskatchewan,530,4,visit,19-24,Female,70K to 99K,0,car,1265
Q4,Ontario,91,2,visit,55-64,Female,100K and Up,0,car,210
Q1,Ontario,1062,24,visit,19-24,Female,Under 50K,0,car,200
Q2,Saskatchewan,205,1,visit,55-64,Female,100K and Up,0,car,105
Q4,Nova Scotia,1390,4,visit,65+,Male,50K to 69K,0,plane,1510
Q1,Alberta,302,2,visit,55-64,Male,100K and Up,0,car,270
Q3,Saskatchewan,250,2,visit,45-54,Male,70K to 99K,0,car,250
Q4,Ontario,169,1,visit,25-34,Female,70K to 99K,0,car,110
Q4,Ontario,1508,3,visit,65+,Male,Under 50K,0,plane,350
Q4,Ontario,120,1,visit,35-44,Male,100K and Up,0,car,50
Q4,Nova Scotia,189,2,visit,55-64,Male,Under 50K,0,car,110
Q1,Saskatchewan,156,1,visit,65+,Male,Under 50K,0,car,56
Q4,Saskatchewan,166,1,visit,55-64,Male,Under 50K,0,car,412
Q4,Ontario,76,1,visit,35-44,Female,100K and Up,0,car,203
Q1,Saskatchewan,667,3,visit,45-54,Male,50K to 69K,0,plane,800
Q1,Quebec,145,4,visit,55-64,Female,70K to 99K,0,car,1265
Q1,Manitoba,1526,7,visit,45-54,Male,70K to 99K,0,plane,1775
Q1,Quebec,559,10,visit,35-44,Female,100K and Up,0,plane,610
Q4,Ontario,168,2,visit,35-44,Female,Under 50K,0,car,65
Q4,Manitoba,642,2,visit,45-54,Female,100K and Up,0,car,135
Q4,Ontario,333,3,visit,35-44,Male,100K and Up,0,car,19200
Q1,Saskatchewan,105,2,visit,25-34,Female,100K and Up,0,car,65
Q3,Alberta,402,11,visit,25-34,Male,70K to 99K,0,car,590
Q4,Quebec,66,1,visit,45-54,Female,50K to 69K,0,car,20
Q2,New Brunswick,440,4,visit,65+,Male,100K and Up,0,car,525
Q1,Alberta,285,3,visit,45-54,Female,100K and Up,0,car,175
Q2,Newfoundland and Labrador,831,17,visit,35-44,Male,100K and Up,0,plane,2434
Q4,Ontario,173,1,visit,35-44,Female,50K to 69K,0,car,100
Q1,Ontario,289,3,visit,65+,Female,Under 50K,0,car,725
Q1,Newfoundland and Labrador,144,1,visit,35-44,Female,Under 50K,0,car,70
Q3,Ontario,139,2,visit,55-64,Female,Under 50K,0,car,80
Q4,Ontario,129,1,visit,25-34,Female,70K to 99K,0,car,60
Q1,Newfoundland and Labrador,82,4,visit,65+,Male,70K to 99K,0,car,132
Q1,Newfoundland and Labrador,211,3,visit,65+,Male,70K to 99K,0,car,138
Q3,Newfoundland and Labrador,860,4,visit,35-44,Male,100K and Up,0,plane,900
Q1,Ontario,46,1,visit,35-44,Female,100K and Up,0,car,260
Q3,Ontario,137,2,visit,55-64,Female,100K and Up,0,car,100
Q4,Ontario,172,1,visit,55-64,Female,100K and Up,0,car,830
Q3,Alberta,89,2,visit,55-64,Female,100K and Up,0,car,270
Q2,Alberta,222,3,visit,45-54,Female,100K and Up,1,car,130
Q3,Alberta,481,2,visit,55-64,Male,50K to 69K,0,car,60
Q1,Saskatchewan,601,4,visit,55-64,Female,70K to 99K,0,car,350
Q4,Ontario,363,1,visit,25-34,Male,100K and Up,0,car,140
Q1,British Columbia,245,6,visit,55-64,Female,100K and Up,0,car,1050
Q1,Ontario,145,3,visit,45-54,Male,100K and Up,0,car,360
Q3,Ontario,172,2,visit,35-44,Female,100K and Up,0,car,75
Q1,Manitoba,41,1,visit,19-24,Female,Under 50K,0,car,10
Q3,British Columbia,203,3,visit,65+,Female,50K to 69K,0,car,232
Q4,Ontario,573,2,visit,55-64,Female,70K to 99K,0,car,640
Q4,British Columbia,49,1,visit,19-24,Male,100K and Up,0,car,30
Q2,Alberta,818,3,visit,35-44,Female,50K to 69K,0,plane,985
Q1,Saskatchewan,258,2,visit,55-64,Female,100K and Up,2,car,210
Q1,Ontario,97,1,visit,45-54,Male,100K and Up,0,car,67
Q4,British Columbia,422,16,visit,45-54,Male,50K to 69K,0,car,1900
Q3,Saskatchewan,241,2,visit,55-64,Female,100K and Up,0,car,50
Q4,Ontario,419,2,visit,35-44,Male,100K and Up,0,car,155
Q2,Saskatchewan,160,1,visit,55-64,Female,50K to 69K,0,car,120
Q1,Quebec,78,1,visit,35-44,Male,Under 50K,0,car,40
Q4,Quebec,94,1,visit,65+,Female,Under 50K,0,car,80
Q1,British Columbia,1077,8,visit,65+,Female,50K to 69K,1,car,542
Q4,Ontario,96,1,visit,19-24,Female,100K and Up,0,car,320
Q4,Saskatchewan,2103,5,visit,25-34,Female,50K to 69K,1,plane,3060
Q4,Alberta,577,6,visit,35-44,Male,100K and Up,0,plane,1040
Q1,Ontario,153,5,visit,65+,Female,100K and Up,0,car,756
Q3,Quebec,353,1,visit,55-64,Female,100K and Up,3,car,635
Q1,Quebec,63,1,visit,35-44,Male,100K and Up,0,car,90
Q2,Ontario,336,3,visit,19-24,Male,70K to 99K,0,car,180
Q1,Quebec,866,8,visit,55-64,Female,50K to 69K,0,car,960
Q1,Ontario,561,3,visit,25-34,Male,70K to 99K,3,car,609
Q2,Ontario,496,1,visit,55-64,Female,100K and Up,1,car,50
Q4,Prince Edward Island,1379,3,visit,55-64,Male,70K to 99K,0,car,400
Q3,Saskatchewan,222,1,visit,45-54,Female,100K and Up,0,car,85
Q1,Saskatchewan,160,1,visit,35-44,Female,70K to 99K,0,car,575
Q3,Quebec,364,2,visit,25-34,Female,70K to 99K,1,car,100
Q4,Manitoba,1510,3,visit,55-64,Female,100K and Up,0,plane,1680
Q4,Alberta,89,2,visit,19-24,Female,50K to 69K,0,car,60
Q2,Alberta,129,1,visit,55-64,Female,70K to 99K,0,car,150
Q1,New Brunswick,720,6,visit,55-64,Male,100K and Up,0,car,1912
Q4,Ontario,145,1,visit,25-34,Female,100K and Up,1,car,110
Q2,Alberta,281,1,visit,35-44,Female,70K to 99K,0,car,395
Q4,British Columbia,77,2,visit,55-64,Female,100K and Up,0,car,50
Q3,Saskatchewan,197,1,visit,35-44,Female,50K to 69K,0,car,285
Q1,Nova Scotia,672,14,visit,25-34,Female,Under 50K,0,car,682
Q4,New Brunswick,192,3,visit,55-64,Female,100K and Up,1,car,1160
Q1,Ontario,38,1,visit,65+,Female,Under 50K,0,car,90
Q1,British Columbia,307,1,visit,55-64,Female,50K to 69K,0,car,650
Q1,Ontario,2001,2,visit,55-64,Male,100K and Up,1,plane,2810
Q4,Saskatchewan,86,1,visit,65+,Male,70K to 99K,0,car,40
Q4,Ontario,3539,7,visit,45-54,Female,100K and Up,0,plane,4125
Q3,Ontario,24,1,visit,35-44,Female,50K to 69K,0,car,40
Q1,Nova Scotia,219,2,visit,55-64,Female,50K to 69K,0,car,70
Q1,Nova Scotia,993,4,visit,19-24,Female,70K to 99K,0,plane,617
Q1,Saskatchewan,554,3,visit,45-54,Male,100K and Up,1,car,929
Q2,Ontario,194,1,visit,55-64,Male,50K to 69K,0,car,60
Q1,Saskatchewan,208,2,visit,25-34,Female,100K and Up,0,car,180
Q1,Ontario,357,2,visit,45-54,Female,100K and Up,1,car,190
Q1,Quebec,132,1,visit,35-44,Female,50K to 69K,1,car,60
Q4,British Columbia,720,6,visit,35-44,Male,100K and Up,0,plane,1200
Q1,Quebec,169,1,visit,55-64,Male,100K and Up,0,car,80
Q3,Ontario,350,1,visit,55-64,Female,Under 50K,1,car,130
Q3,Alberta,281,1,visit,35-44,Male,100K and Up,0,car,255
Q2,British Columbia,76,1,visit,65+,Female,Under 50K,0,car,50
Q1,Ontario,383,1,visit,35-44,Male,100K and Up,1,car,150
Q2,Ontario,123,2,visit,55-64,Female,100K and Up,0,car,470
Q4,British Columbia,274,4,visit,35-44,Female,70K to 99K,0,car,305
Q2,Quebec,251,3,visit,35-44,Female,70K to 99K,0,car,145
Q1,Ontario,47,1,visit,25-34,Female,100K and Up,0,car,20
Q2,Prince Edward Island,3702,7,visit,65+,Female,100K and Up,0,plane,1764
Q3,Saskatchewan,1791,6,visit,35-44,Female,70K to 99K,0,car,950
Q3,Quebec,369,1,visit,65+,Female,Under 50K,2,car,274
Q1,British Columbia,675,3,visit,25-34,Male,100K and Up,0,plane,700
Q1,Ontario,123,1,visit,65+,Female,100K and Up,0,car,115
Q4,British Columbia,64,4,visit,65+,Female,Under 50K,0,car,10
Q1,Saskatchewan,1244,4,visit,65+,Male,50K to 69K,0,plane,1600
Q1,Alberta,2705,6,visit,19-24,Female,100K and Up,0,plane,1045
Q1,New Brunswick,103,1,visit,55-64,Male,50K to 69K,0,car,25
Q1,Quebec,77,1,visit,35-44,Male,100K and Up,0,car,140
Q1,Quebec,131,1,visit,55-64,Male,Under 50K,0,car,120
Q4,Quebec,33,1,visit,19-24,Female,Under 50K,0,car,10
Q4,Quebec,261,4,visit,65+,Female,Under 50K,0,car,100
Q2,Ontario,119,1,visit,19-24,Male,100K and Up,0,car,204
Q1,Ontario,112,2,visit,65+,Female,50K to 69K,0,car,130
Q3,Ontario,175,1,visit,25-34,Female,70K to 99K,0,car,125
Q3,Saskatchewan,535,5,visit,55-64,Male,70K to 99K,0,car,750
Q3,British Columbia,315,5,visit,45-54,Male,50K to 69K,3,car,350
Q1,Quebec,362,2,visit,25-34,Female,100K and Up,1,car,175
Q4,British Columbia,217,2,visit,65+,Male,100K and Up,0,car,390
Q4,Saskatchewan,247,1,visit,65+,Female,Under 50K,0,car,182
Q1,British Columbia,27,2,visit,25-34,Female,100K and Up,0,car,10
Q4,British Columbia,89,3,visit,65+,Male,Under 50K,0,car,165
Q1,Ontario,212,2,visit,55-64,Female,100K and Up,0,car,275
Q4,Manitoba,134,2,visit,25-34,Male,70K to 99K,0,car,35
Q2,Quebec,184,1,visit,35-44,Male,50K to 69K,1,car,55
Q3,Ontario,146,1,visit,35-44,Male,Under 50K,0,car,130
Q1,Quebec,71,1,visit,35-44,Male,100K and Up,1,car,75
Q3,Saskatchewan,622,3,visit,65+,Female,50K to 69K,3,car,340
Q4,Quebec,97,1,visit,45-54,Female,50K to 69K,0,car,25
Q1,Prince Edward Island,1307,4,visit,65+,Female,Under 50K,0,plane,1000
Q1,Quebec,123,2,visit,65+,Female,Under 50K,1,car,60
Q1,Ontario,51,1,visit,65+,Female,50K to 69K,0,car,20
Q4,Ontario,177,1,visit,65+,Male,100K and Up,0,car,395
Q4,Ontario,345,1,visit,55-64,Female,100K and Up,0,car,543
Q1,Ontario,375,1,visit,35-44,Female,100K and Up,1,car,350
Q2,Nova Scotia,1463,3,visit,45-54,Male,70K to 99K,0,plane,920
Q1,Saskatchewan,109,1,visit,19-24,Male,100K and Up,0,car,270
Q1,British Columbia,31,1,visit,65+,Female,50K to 69K,0,car,107
Q4,Manitoba,1675,4,visit,45-54,Female,100K and Up,0,plane,590
Q1,Saskatchewan,481,2,visit,25-34,Female,50K to 69K,0,car,300
Q3,Alberta,675,3,visit,45-54,Female,100K and Up,1,car,1270
Q1,Quebec,278,1,visit,45-54,Female,100K and Up,0,car,80
Q3,Saskatchewan,254,2,visit,55-64,Male,50K to 69K,0,car,450
Q1,Nova Scotia,306,2,visit,25-34,Male,50K to 69K,2,car,336
Q2,Saskatchewan,82,1,visit,65+,Male,100K and Up,0,car,50
Q1,Quebec,438,7,visit,55-64,Female,Under 50K,0,car,545
Q1,Saskatchewan,172,1,visit,45-54,Female,100K and Up,0,car,104
Q1,Alberta,237,1,visit,35-44,Female,50K to 69K,0,car,70
Q2,Alberta,583,2,visit,25-34,Female,100K and Up,0,car,635
Q3,Manitoba,2598,3,visit,25-34,Female,Under 50K,0,plane,730
Q4,Ontario,168,2,visit,25-34,Female,Under 50K,4,car,390
Q4,British Columbia,1408,5,visit,65+,Male,50K to 69K,1,plane,2695
Q4,Ontario,125,1,visit,65+,Female,70K to 99K,0,car,40
Q2,Ontario,194,1,visit,65+,Male,70K to 99K,0,car,155
Q1,Ontario,189,2,visit,55-64,Male,100K and Up,1,car,1350
Q2,Nova Scotia,111,2,visit,45-54,Female,100K and Up,0,car,200
Q1,Ontario,69,1,visit,35-44,Male,Under 50K,0,car,69
Q4,Quebec,123,1,visit,55-64,Female,100K and Up,0,car,74
Q1,Ontario,168,1,visit,25-34,Male,70K to 99K,0,car,67
Q1,Saskatchewan,435,5,visit,35-44,Female,100K and Up,2,car,375
Q4,Alberta,271,2,visit,45-54,Male,70K to 99K,0,car,620
Q3,British Columbia,295,3,visit,65+,Female,Under 50K,1,car,295
Q1,Quebec,355,1,visit,25-34,Female,100K and Up,0,car,255
Q1,New Brunswick,300,3,visit,19-24,Female,100K and Up,0,car,280
Q2,Quebec,23,1,visit,65+,Male,100K and Up,0,car,40
Q4,British Columbia,274,4,visit,65+,Male,70K to 99K,0,car,250
Q1,Nova Scotia,3776,16,visit,19-24,Female,Under 50K,0,plane,1693
Q4,Quebec,143,1,visit,55-64,Female,Under 50K,0,car,28
Q3,Ontario,265,5,visit,55-64,Female,100K and Up,2,car,250
Q1,Alberta,1595,5,visit,55-64,Female,Under 50K,0,plane,785
Q4,Ontario,97,2,visit,25-34,Female,50K to 69K,0,car,165
Q1,Ontario,336,3,visit,35-44,Male,100K and Up,0,car,552
Q1,Ontario,124,2,visit,55-64,Female,70K to 99K,0,car,150
Q4,Alberta,679,1,visit,45-54,Female,100K and Up,1,car,200
Q2,British Columbia,332,2,visit,35-44,Female,50K to 69K,0,car,440
Q1,Saskatchewan,281,2,visit,45-54,Female,100K and Up,0,car,100
Q3,Nova Scotia,298,4,visit,35-44,Male,70K to 99K,0,car,1477
Q4,Ontario,61,1,visit,65+,Male,70K to 99K,0,car,0
Q1,Saskatchewan,147,2,visit,55-64,Female,50K to 69K,2,car,589
Q4,Ontario,69,1,visit,25-34,Male,100K and Up,0,car,385
Q4,Saskatchewan,461,2,visit,45-54,Female,100K and Up,0,car,235
Q1,Ontario,61,1,visit,65+,Female,100K and Up,1,car,185
Q1,Nova Scotia,254,1,visit,45-54,Female,50K to 69K,0,car,0
Q2,New Brunswick,179,2,visit,45-54,Male,100K and Up,0,car,849
Q3,Saskatchewan,411,3,visit,65+,Female,70K to 99K,0,car,640
Q3,Quebec,173,1,visit,65+,Male,100K and Up,0,car,365
Q1,Ontario,336,2,visit,35-44,Male,100K and Up,0,car,160
Q2,British Columbia,1021,4,visit,55-64,Female,50K to 69K,0,plane,425
Q2,Ontario,236,2,visit,65+,Female,70K to 99K,0,car,453
Q3,Ontario,298,1,visit,65+,Male,100K and Up,0,car,300
Q2,Ontario,434,4,visit,55-64,Male,100K and Up,2,car,1100
Q1,Saskatchewan,154,5,visit,65+,Female,Under 50K,0,car,225
Q3,Ontario,102,2,visit,35-44,Female,100K and Up,0,car,690
Q1,Quebec,151,2,visit,55-64,Female,100K and Up,0,car,80
Q2,Ontario,679,3,visit,55-64,Female,100K and Up,0,car,640
Q1,British Columbia,274,1,visit,55-64,Female,Under 50K,0,plane,395
Q2,Saskatchewan,294,1,visit,19-24,Female,Under 50K,0,car,80
Q1,Ontario,172,1,visit,65+,Female,70K to 99K,1,car,225
Q4,Saskatchewan,1056,3,visit,35-44,Male,100K and Up,1,plane,1700
Q4,Ontario,336,3,visit,45-54,Female,100K and Up,0,car,375
Q1,Saskatchewan,1200,4,visit,55-64,Female,70K to 99K,0,plane,1910
Q1,Ontario,90,1,visit,65+,Female,Under 50K,0,car,30
Q2,Newfoundland and Labrador,3221,12,visit,65+,Male,100K and Up,0,plane,3124
Q3,British Columbia,279,4,visit,55-64,Female,50K to 69K,0,car,255
Q4,Ontario,335,1,visit,65+,Male,100K and Up,0,car,266
Q3,Alberta,675,5,visit,65+,Female,100K and Up,0,plane,1294
Q1,British Columbia,155,1,visit,55-64,Male,100K and Up,1,car,155
Q1,New Brunswick,421,1,visit,45-54,Male,50K to 69K,0,car,405
Q4,Quebec,118,2,visit,19-24,Female,Under 50K,0,car,20
Q1,British Columbia,70,2,visit,25-34,Male,50K to 69K,0,car,120
Q4,Ontario,123,2,visit,25-34,Male,50K to 69K,0,car,120
Q1,Alberta,391,7,visit,55-64,Female,100K and Up,0,car,2100
Q4,Ontario,3437,5,visit,65+,Male,70K to 99K,2,plane,2350
Q3,Ontario,3337,5,visit,65+,Male,100K and Up,1,plane,2200
Q4,Ontario,419,5,visit,55-64,Female,100K and Up,0,car,475
Q1,Ontario,168,1,visit,65+,Female,50K to 69K,0,car,334
Q1,Alberta,3468,9,visit,55-64,Female,100K and Up,2,plane,4770
Q1,Saskatchewan,198,1,visit,65+,Female,50K to 69K,1,car,55
Q3,Quebec,78,1,visit,55-64,Female,50K to 69K,0,car,40
Q1,Quebec,231,2,visit,55-64,Female,100K and Up,0,car,250
Q4,Quebec,391,2,visit,65+,Male,70K to 99K,0,car,110
Q4,Saskatchewan,375,1,visit,55-64,Female,100K and Up,2,car,250
Q2,Quebec,70,3,visit,25-34,Female,70K to 99K,0,car,20
Q3,Ontario,120,1,visit,65+,Female,100K and Up,0,car,100
Q1,Manitoba,95,2,visit,25-34,Female,70K to 99K,0,car,110
Q3,Saskatchewan,67,1,visit,19-24,Female,50K to 69K,1,car,25
Q3,Ontario,168,1,visit,45-54,Female,100K and Up,0,car,160
Q1,Ontario,93,1,visit,65+,Female,50K to 69K,0,car,40
Q1,Newfoundland and Labrador,4082,17,visit,65+,Female,100K and Up,0,plane,1156
Q2,Ontario,61,1,visit,45-54,Female,Under 50K,0,car,385
Q3,Manitoba,185,2,visit,35-44,Female,50K to 69K,0,car,340
Q1,Manitoba,95,2,visit,19-24,Male,70K to 99K,0,car,60
Q4,Ontario,133,2,visit,65+,Male,50K to 69K,0,car,30
Q1,Manitoba,94,1,visit,25-34,Female,100K and Up,7,car,1680
Q4,Quebec,261,3,visit,65+,Male,70K to 99K,0,car,235
Q1,Alberta,362,1,visit,35-44,Male,100K and Up,0,car,250
Q3,Quebec,496,3,visit,25-34,Male,50K to 69K,5,car,517
Q2,Manitoba,249,1,visit,55-64,Male,Under 50K,0,car,284
Q1,Alberta,281,1,visit,55-64,Female,100K and Up,0,car,240
Q1,Ontario,138,3,visit,65+,Female,70K to 99K,0,car,133
Q4,Ontario,217,2,visit,55-64,Female,50K to 69K,0,car,75
Q4,Ontario,68,1,visit,25-34,Male,100K and Up,0,car,40
Q4,Ontario,58,1,visit,25-34,Female,Under 50K,0,car,50
Q3,Ontario,148,1,visit,65+,Male,100K and Up,0,car,135
Q1,Saskatchewan,550,4,visit,35-44,Male,100K and Up,0,plane,495
Q2,British Columbia,95,1,visit,55-64,Female,50K to 69K,0,car,140
Q3,Saskatchewan,328,2,visit,55-64,Female,50K to 69K,4,car,1200
Q2,British Columbia,291,2,visit,35-44,Female,100K and Up,1,car,255
Q3,Ontario,294,2,visit,19-24,Female,100K and Up,0,car,280
Q1,New Brunswick,192,2,visit,55-64,Male,100K and Up,0,car,860
Q1,Ontario,714,4,visit,45-54,Female,100K and Up,0,plane,500
Q3,Quebec,482,7,visit,35-44,Male,Under 50K,0,car,2450
Q1,Nova Scotia,260,3,visit,45-54,Male,70K to 99K,0,car,900
Q2,Nova Scotia,37,1,visit,19-24,Female,Under 50K,1,car,20
Q4,New Brunswick,650,9,visit,65+,Male,100K and Up,0,car,1095
Q3,Manitoba,1864,8,visit,55-64,Female,50K to 69K,0,plane,1070
Q4,Ontario,141,2,visit,65+,Female,50K to 69K,0,car,30
Q1,Ontario,151,1,visit,45-54,Male,100K and Up,0,car,50
Q4,Quebec,154,1,visit,55-64,Male,100K and Up,0,car,0
Q1,Quebec,129,1,visit,19-24,Male,Under 50K,2,car,15
Q2,Ontario,91,2,visit,55-64,Female,Under 50K,3,car,175
Q3,British Columbia,55,2,visit,65+,Male,50K to 69K,1,car,294
Q2,British Columbia,682,1,visit,25-34,Male,100K and Up,0,car,150
Q1,British Columbia,766,1,visit,65+,Female,50K to 69K,0,plane,161
Q2,Ontario,69,2,visit,35-44,Female,100K and Up,0,car,40
Q1,Quebec,120,1,visit,65+,Female,50K to 69K,0,car,43
Q4,Saskatchewan,667,1,visit,55-64,Female,100K and Up,1,plane,457
Q4,Ontario,91,2,visit,45-54,Female,100K and Up,0,car,500
Q1,New Brunswick,310,3,visit,55-64,Male,100K and Up,0,car,350
Q2,British Columbia,83,1,visit,35-44,Female,100K and Up,0,car,165
Q1,Alberta,210,1,visit,25-34,Female,Under 50K,1,car,280
Q4,Newfoundland and Labrador,269,2,visit,65+,Female,Under 50K,1,car,200
Q2,Alberta,75,2,visit,55-64,Female,50K to 69K,1,car,220
Q1,Ontario,3342,5,visit,65+,Male,70K to 99K,0,plane,1400
Q1,Ontario,361,2,visit,35-44,Male,100K and Up,2,car,140
Q2,Saskatchewan,208,2,visit,25-34,Female,Under 50K,0,car,50
Q2,Ontario,99,2,visit,65+,Male,50K to 69K,0,car,200
Q1,Ontario,107,2,visit,55-64,Female,70K to 99K,0,car,145
Q2,Ontario,429,2,visit,45-54,Male,100K and Up,0,plane,745
Q1,Ontario,270,4,visit,65+,Female,70K to 99K,0,car,140
Q4,Ontario,124,7,visit,65+,Male,50K to 69K,0,car,100
Q4,Quebec,115,4,visit,19-24,Female,Under 50K,1,car,25
Q2,Saskatchewan,160,2,visit,65+,Female,50K to 69K,0,car,66
Q1,British Columbia,3582,7,visit,25-34,Male,100K and Up,2,plane,4570
Q3,Ontario,2181,4,visit,55-64,Female,100K and Up,0,plane,1640
Q4,Ontario,168,2,visit,19-24,Male,Under 50K,0,car,354
Q1,Quebec,98,1,visit,35-44,Male,100K and Up,0,car,75
Q1,Alberta,261,1,visit,55-64,Female,50K to 69K,0,car,40
Q2,Quebec,168,2,visit,55-64,Female,70K to 99K,0,car,55
Q4,Ontario,229,1,visit,65+,Female,50K to 69K,0,car,85
Q1,Alberta,430,5,visit,19-24,Female,Under 50K,0,car,195
Q2,British Columbia,103,3,visit,45-54,Male,50K to 69K,0,car,255
Q1,Alberta,73,1,visit,19-24,Female,Under 50K,0,car,95
Q2,Saskatchewan,135,1,visit,25-34,Female,70K to 99K,0,car,450
Q1,Alberta,2658,5,visit,25-34,Male,100K and Up,0,plane,800
Q2,Nova Scotia,1298,6,visit,55-64,Female,70K to 99K,1,plane,1620
Q4,Ontario,608,6,visit,55-64,Female,100K and Up,1,car,500
Q1,Alberta,172,2,visit,55-64,Male,70K to 99K,0,car,245
Q1,Quebec,99,1,visit,25-34,Male,100K and Up,3,car,220
Q1,New Brunswick,138,3,visit,55-64,Female,100K and Up,0,car,75
Q1,Ontario,188,2,visit,25-34,Female,100K and Up,0,car,70
Q4,Nova Scotia,123,1,visit,55-64,Male,50K to 69K,0,car,35
Q1,Quebec,87,1,visit,19-24,Female,50K to 69K,0,car,45
Q3,Saskatchewan,299,1,visit,45-54,Male,100K and Up,0,car,110
Q1,Saskatchewan,221,2,visit,25-34,Male,100K and Up,0,car,125
Q3,Ontario,196,1,visit,25-34,Female,100K and Up,0,car,325
Q1,Nova Scotia,51,1,visit,25-34,Female,100K and Up,0,car,90
Q2,Quebec,1606,7,visit,19-24,Female,Under 50K,1,plane,763
Q1,British Columbia,3412,16,visit,25-34,Female,70K to 99K,0,plane,1060
Q2,Saskatchewan,294,2,visit,19-24,Female,Under 50K,0,car,129
Q4,Quebec,26,1,visit,25-34,Male,50K to 69K,0,car,55
Q3,Saskatchewan,1035,3,visit,65+,Male,50K to 69K,0,plane,1640
Q1,Ontario,168,1,visit,25-34,Female,100K and Up,1,car,250
Q1,New Brunswick,113,2,visit,65+,Male,100K and Up,0,car,160
Q2,Ontario,168,1,visit,65+,Male,50K to 69K,4,car,334
Q2,Manitoba,198,2,visit,45-54,Female,100K and Up,0,car,30
Q1,Ontario,161,3,visit,25-34,Male,100K and Up,0,car,316
Q3,Quebec,249,2,visit,19-24,Male,Under 50K,0,car,429
Q2,Nova Scotia,181,3,visit,55-64,Female,100K and Up,0,car,300
Q4,British Columbia,1909,3,visit,65+,Female,50K to 69K,0,plane,1100
Q4,Manitoba,219,3,visit,45-54,Male,100K and Up,0,car,75
Q2,Ontario,306,1,visit,65+,Male,70K to 99K,0,car,88
Q2,Alberta,2701,2,visit,55-64,Male,100K and Up,0,car,568
Q4,Quebec,421,3,visit,45-54,Female,70K to 99K,0,car,320
Q1,Quebec,231,3,visit,25-34,Male,100K and Up,3,car,351
Q2,Ontario,172,2,visit,25-34,Female,100K and Up,0,car,315
Q1,Ontario,82,2,visit,45-54,Male,50K to 69K,0,car,150
Q3,Ontario,229,1,visit,65+,Female,Under 50K,2,car,128
Q1,Ontario,109,1,visit,19-24,Female,70K to 99K,0,car,140
Q2,Manitoba,114,1,visit,65+,Male,Under 50K,2,car,50
Q3,Alberta,398,4,visit,45-54,Female,100K and Up,1,car,260
Q3,Quebec,744,18,visit,55-64,Female,Under 50K,0,car,660
Q4,Ontario,285,2,visit,65+,Male,70K to 99K,0,car,150
Q1,Manitoba,392,2,visit,55-64,Male,70K to 99K,1,car,350
Q1,British Columbia,231,3,visit,55-64,Female,50K to 69K,0,plane,180
Q1,British Columbia,247,1,visit,45-54,Female,50K to 69K,1,car,80
Q4,Ontario,312,1,visit,55-64,Female,100K and Up,0,car,220
Q1,Ontario,82,1,visit,45-54,Male,100K and Up,0,car,820
Q4,Ontario,1611,3,visit,45-54,Male,100K and Up,0,plane,1985
Q1,Saskatchewan,439,1,visit,55-64,Male,Under 50K,0,car,150
Q1,Quebec,66,1,visit,65+,Male,100K and Up,0,car,15
Q4,Ontario,221,3,visit,65+,Female,70K to 99K,0,car,128
Q1,Manitoba,95,1,visit,55-64,Male,70K to 99K,0,car,20
Q3,Ontario,156,2,visit,19-24,Female,100K and Up,0,car,290
Q2,Quebec,366,3,visit,45-54,Female,50K to 69K,1,car,280
Q4,Ontario,86,2,visit,25-34,Male,100K and Up,3,car,200
Q4,Quebec,156,2,visit,55-64,Male,100K and Up,0,car,500
Q4,New Brunswick,115,2,visit,65+,Female,Under 50K,0,car,80
