age,job,marital,housing,loan,phone,month,weekday,CPI,CCI,irate,employment,purchase,edu_years
35,admin.,single,no,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,16
36,technician,single,no,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,12
32,admin.,married,no,no,cellular,nov,mon,92.649,-30.1,0.715,5017.5,0,16
52,admin.,divorced,no,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,16
54,admin.,divorced,no,no,landline,jul,thu,93.918,-42.7,4.966,5228.1,0,NA
53,technician,divorced,yes,no,cellular,nov,wed,93.2,-42,4.286,5195.8,0,13
51,admin.,divorced,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,9
55,management,married,yes,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,4
42,blue-collar,married,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,4
34,admin.,married,yes,no,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,16
59,admin.,married,no,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,12
46,technician,married,yes,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,16
43,self-employed,married,yes,yes,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,16
37,blue-collar,married,no,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,12
45,blue-collar,married,no,no,landline,jun,thu,94.465,-41.8,4.866,5228.1,0,NA
23,blue-collar,single,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,9
42,housemaid,divorced,yes,no,landline,apr,mon,93.749,-34.6,0.642,5008.7,0,4
63,retired,married,no,no,cellular,aug,thu,92.201,-31.4,0.883,5076.2,0,4
47,services,married,yes,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,12
45,technician,married,yes,no,landline,may,tue,93.994,-36.4,4.856,5191,0,16
48,blue-collar,married,no,no,landline,jun,wed,94.465,-41.8,4.959,5228.1,0,9
57,technician,divorced,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,13
48,blue-collar,married,no,no,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,4
26,blue-collar,married,yes,no,cellular,jul,thu,93.918,-42.7,4.968,5228.1,0,12
48,admin.,single,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,13
85,housemaid,married,no,no,cellular,apr,tue,93.749,-34.6,0.642,5008.7,0,4
58,retired,married,no,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,13
59,services,married,yes,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,4
31,blue-collar,married,no,yes,cellular,may,tue,92.893,-46.2,1.344,5099.1,0,9
27,admin.,married,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,12
54,entrepreneur,married,yes,yes,cellular,nov,tue,93.2,-42,4.153,5195.8,0,13
47,management,married,yes,no,cellular,aug,thu,93.444,-36.1,4.968,5228.1,0,16
28,admin.,single,no,no,cellular,apr,fri,93.075,-47.1,1.405,5099.1,0,16
45,admin.,divorced,yes,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,9
31,admin.,single,no,no,cellular,jun,fri,92.963,-40.8,1.268,5076.2,0,12
42,technician,divorced,yes,no,cellular,jul,tue,93.918,-42.7,4.962,5228.1,0,9
26,admin.,single,yes,no,cellular,jun,wed,92.963,-40.8,1.26,5076.2,0,16
26,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,9
58,management,married,no,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,NA
55,admin.,divorced,NA,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,12
56,blue-collar,married,yes,yes,cellular,jul,fri,93.918,-42.7,4.963,5228.1,0,4
45,unemployed,married,yes,no,landline,may,fri,93.994,-36.4,4.855,5191,0,12
57,retired,married,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,0,4
56,technician,married,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,4
34,admin.,single,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,12
58,management,married,no,no,cellular,jul,wed,92.469,-33.6,0.903,5076.2,0,16
41,technician,single,no,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,16
31,admin.,married,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,16
39,entrepreneur,divorced,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,12
49,blue-collar,married,yes,no,landline,may,wed,93.994,-36.4,4.858,5191,0,9
49,services,married,no,no,landline,may,mon,92.893,-46.2,1.299,5099.1,0,12
48,management,divorced,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,16
32,admin.,single,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,16
47,services,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,12
55,blue-collar,married,yes,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,NA
34,admin.,married,no,no,landline,may,mon,93.994,-36.4,4.858,5191,0,16
37,blue-collar,married,yes,no,landline,may,tue,93.994,-36.4,4.857,5191,0,13
29,blue-collar,divorced,no,no,landline,may,tue,93.994,-36.4,4.857,5191,0,4
36,blue-collar,married,yes,yes,cellular,apr,tue,93.075,-47.1,1.453,5099.1,0,9
31,blue-collar,married,yes,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,9
40,unemployed,single,yes,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,12
48,blue-collar,married,no,no,landline,may,fri,93.994,-36.4,4.864,5191,0,6
27,technician,single,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,13
23,blue-collar,single,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,0,NA
34,admin.,NA,yes,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,16
36,admin.,single,yes,no,landline,nov,thu,93.2,-42,4.076,5195.8,0,16
41,admin.,married,no,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,16
32,technician,married,no,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,16
27,entrepreneur,single,no,no,cellular,jun,thu,92.963,-40.8,1.235,5076.2,0,16
24,services,single,yes,no,cellular,apr,fri,93.075,-47.1,1.405,5099.1,0,12
38,technician,married,no,no,landline,nov,wed,93.2,-42,4.12,5195.8,0,13
31,management,single,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,12
35,blue-collar,married,yes,no,landline,jun,tue,94.465,-41.8,4.864,5228.1,0,12
34,admin.,married,yes,yes,landline,may,mon,93.994,-36.4,4.858,5191,0,16
42,services,married,yes,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,12
49,blue-collar,divorced,no,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,12
29,admin.,single,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,9
26,blue-collar,married,yes,no,landline,may,mon,93.994,-36.4,4.858,5191,0,4
55,technician,divorced,yes,no,landline,may,mon,93.994,-36.4,4.857,5191,0,13
35,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,16
30,admin.,single,no,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,16
25,blue-collar,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,9
33,admin.,single,NA,NA,landline,may,thu,93.994,-36.4,4.86,5191,0,12
38,technician,married,no,no,landline,may,wed,93.994,-36.4,4.858,5191,0,13
45,admin.,divorced,yes,no,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,16
40,blue-collar,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,9
45,admin.,married,yes,no,landline,may,fri,93.994,-36.4,4.855,5191,0,9
36,admin.,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,16
48,blue-collar,married,yes,yes,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,9
29,admin.,single,yes,no,cellular,aug,thu,93.444,-36.1,4.968,5228.1,0,16
40,blue-collar,married,yes,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,9
55,NA,married,yes,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,NA
58,NA,married,yes,no,landline,may,wed,93.994,-36.4,4.857,5191,0,4
34,services,divorced,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,12
39,unemployed,married,no,yes,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,16
45,technician,married,no,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,13
30,admin.,married,no,yes,cellular,apr,wed,93.075,-47.1,1.415,5099.1,0,16
43,admin.,married,yes,no,landline,jul,thu,93.918,-42.7,4.968,5228.1,0,NA
32,blue-collar,married,yes,no,landline,may,fri,93.994,-36.4,4.855,5191,0,12
28,services,married,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,NA
26,self-employed,single,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,0,16
37,technician,divorced,yes,no,cellular,apr,thu,93.075,-47.1,1.435,5099.1,0,13
26,services,single,no,no,cellular,jul,mon,93.918,-42.7,4.96,5228.1,0,12
58,blue-collar,married,yes,yes,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,4
32,technician,single,yes,no,cellular,aug,tue,93.444,-36.1,4.965,5228.1,0,13
30,admin.,married,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,12
47,blue-collar,married,yes,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,NA
35,blue-collar,single,no,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,9
50,self-employed,divorced,no,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,16
37,admin.,married,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,NA
26,admin.,married,no,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,12
31,management,single,yes,no,cellular,jul,thu,93.918,-42.7,4.968,5228.1,0,16
41,self-employed,married,yes,no,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,9
33,admin.,single,no,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,16
51,unemployed,married,yes,yes,cellular,sep,fri,94.199,-37.5,0.883,4963.6,0,12
27,admin.,single,yes,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,12
43,management,married,no,yes,landline,may,mon,93.994,-36.4,4.857,5191,0,16
24,student,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,16
34,blue-collar,married,yes,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,0,9
37,technician,single,yes,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,16
52,entrepreneur,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,16
57,management,divorced,yes,no,landline,jun,fri,94.465,-41.8,4.967,5228.1,0,16
31,admin.,married,no,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,16
43,admin.,divorced,no,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,12
49,housemaid,married,yes,no,landline,may,wed,93.994,-36.4,4.857,5191,0,4
37,technician,married,yes,yes,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,13
33,admin.,single,yes,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,16
31,admin.,single,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,12
43,management,married,no,no,landline,may,wed,93.994,-36.4,4.856,5191,0,13
33,blue-collar,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,6
31,admin.,single,yes,yes,cellular,nov,fri,93.2,-42,4.021,5195.8,0,12
26,admin.,single,no,no,landline,may,wed,93.994,-36.4,4.857,5191,0,12
43,blue-collar,married,yes,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,0,6
34,admin.,married,yes,no,landline,aug,thu,93.444,-36.1,4.964,5228.1,0,16
27,services,single,yes,no,landline,may,mon,93.994,-36.4,4.858,5191,0,12
29,entrepreneur,divorced,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,9
30,blue-collar,divorced,yes,no,landline,may,wed,93.994,-36.4,4.859,5191,0,9
34,blue-collar,married,yes,no,landline,may,fri,92.893,-46.2,1.313,5099.1,0,9
38,self-employed,married,no,yes,landline,may,wed,92.893,-46.2,1.281,5099.1,0,9
24,student,single,no,no,cellular,jun,wed,94.055,-39.8,0.739,4991.6,0,12
34,technician,single,yes,no,landline,jul,fri,93.918,-42.7,4.959,5228.1,0,13
39,admin.,married,no,no,landline,may,fri,93.994,-36.4,4.859,5191,0,13
45,admin.,married,yes,no,cellular,jul,fri,93.918,-42.7,4.962,5228.1,0,12
58,unemployed,married,no,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,9
53,technician,married,no,no,landline,may,fri,93.994,-36.4,4.859,5191,0,12
58,retired,married,no,no,landline,jul,tue,93.918,-42.7,4.961,5228.1,0,13
49,blue-collar,married,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,9
36,self-employed,married,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,0,16
33,blue-collar,married,no,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,9
52,admin.,divorced,yes,yes,cellular,apr,mon,93.075,-47.1,1.405,5099.1,0,9
47,services,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,12
31,student,single,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,16
39,blue-collar,married,yes,no,landline,jul,fri,94.215,-40.3,0.79,4991.6,0,6
46,blue-collar,married,no,no,landline,may,wed,93.994,-36.4,4.857,5191,0,9
30,management,married,yes,no,cellular,apr,fri,93.749,-34.6,0.663,5008.7,0,16
70,housemaid,divorced,no,no,cellular,sep,tue,92.379,-29.8,0.75,5017.5,0,4
47,management,married,yes,no,landline,jun,wed,94.465,-41.8,4.959,5228.1,0,16
36,blue-collar,married,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,6
43,technician,married,yes,no,landline,may,tue,92.893,-46.2,1.291,5099.1,0,4
55,blue-collar,married,NA,yes,cellular,jul,thu,93.918,-42.7,4.962,5228.1,0,6
28,admin.,single,no,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,12
37,services,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,6
32,services,married,no,no,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,12
54,management,divorced,yes,yes,cellular,may,wed,92.893,-46.2,1.334,5099.1,0,16
41,NA,married,yes,no,cellular,aug,tue,93.444,-36.1,4.968,5228.1,0,NA
36,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,9
26,admin.,single,no,no,cellular,jul,wed,93.918,-42.7,4.957,5228.1,0,16
31,unemployed,married,yes,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,13
31,self-employed,single,yes,no,cellular,nov,mon,93.2,-42,4.191,5195.8,0,16
33,blue-collar,married,no,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,0,9
47,services,divorced,yes,no,landline,jul,tue,93.918,-42.7,4.961,5228.1,0,13
37,admin.,married,yes,no,landline,may,mon,93.994,-36.4,4.857,5191,0,12
25,blue-collar,single,yes,no,landline,may,fri,93.994,-36.4,4.859,5191,0,4
32,admin.,single,yes,no,cellular,nov,thu,93.2,-42,4.076,5195.8,0,12
46,admin.,single,yes,no,landline,may,tue,93.994,-36.4,4.857,5191,0,12
42,management,married,yes,no,landline,may,mon,93.994,-36.4,4.858,5191,0,6
26,blue-collar,single,yes,yes,cellular,jul,wed,93.918,-42.7,4.962,5228.1,0,4
33,blue-collar,married,no,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,9
40,blue-collar,married,no,no,landline,jun,wed,94.465,-41.8,4.864,5228.1,0,4
40,blue-collar,single,yes,yes,landline,may,wed,92.893,-46.2,1.281,5099.1,0,9
47,services,divorced,no,no,landline,may,mon,93.994,-36.4,4.858,5191,0,12
51,technician,married,yes,no,cellular,jul,thu,92.469,-33.6,1.072,5076.2,0,16
45,admin.,divorced,yes,yes,landline,may,thu,92.893,-46.2,1.27,5099.1,0,13
50,management,divorced,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,16
58,blue-collar,married,no,no,cellular,aug,tue,93.444,-36.1,4.968,5228.1,0,9
42,blue-collar,married,yes,no,landline,may,fri,93.994,-36.4,4.864,5191,0,4
28,technician,single,yes,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,12
33,technician,married,yes,no,cellular,aug,tue,93.444,-36.1,4.965,5228.1,0,13
33,blue-collar,single,yes,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,6
34,admin.,married,yes,no,cellular,aug,tue,93.444,-36.1,4.968,5228.1,0,16
29,admin.,married,yes,no,cellular,sep,thu,94.199,-37.5,0.879,4963.6,0,12
35,admin.,married,yes,no,cellular,nov,wed,93.2,-42,4.12,5195.8,0,16
26,admin.,single,yes,no,cellular,aug,mon,92.201,-31.4,0.861,5076.2,0,16
28,admin.,single,yes,no,landline,jun,mon,94.465,-41.8,4.96,5228.1,0,NA
33,services,single,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,9
46,blue-collar,married,no,yes,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,6
46,technician,divorced,yes,no,landline,may,thu,93.994,-36.4,4.855,5191,0,9
33,housemaid,married,yes,no,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,9
31,blue-collar,single,no,yes,landline,jun,fri,94.465,-41.8,4.959,5228.1,0,9
35,technician,married,yes,yes,landline,may,wed,93.994,-36.4,4.859,5191,0,13
48,services,married,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,12
42,blue-collar,married,yes,no,landline,jun,tue,94.465,-41.8,4.864,5228.1,0,12
28,student,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,12
46,blue-collar,married,yes,yes,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,4
33,admin.,married,no,no,landline,jun,tue,94.055,-39.8,0.761,4991.6,0,16
30,technician,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,12
45,blue-collar,married,yes,yes,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,4
40,blue-collar,married,yes,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,6
33,services,married,no,no,landline,may,fri,93.994,-36.4,4.855,5191,0,12
49,self-employed,married,no,no,cellular,jul,thu,93.918,-42.7,4.958,5228.1,0,16
55,blue-collar,divorced,no,no,landline,may,wed,92.893,-46.2,1.281,5099.1,0,4
20,student,single,yes,no,cellular,apr,tue,93.749,-34.6,0.646,5008.7,0,NA
28,unemployed,single,no,yes,cellular,aug,thu,92.201,-31.4,0.873,5076.2,0,16
55,services,divorced,yes,no,cellular,jul,fri,94.215,-40.3,0.896,4991.6,0,12
29,technician,single,no,no,cellular,aug,fri,93.444,-36.1,4.966,5228.1,0,12
43,admin.,married,yes,yes,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,12
45,blue-collar,married,yes,no,landline,may,thu,93.994,-36.4,4.86,5191,0,4
32,admin.,single,no,no,cellular,jul,wed,93.918,-42.7,4.962,5228.1,0,16
39,admin.,married,yes,no,cellular,may,mon,92.893,-46.2,1.299,5099.1,0,16
33,management,married,no,no,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,16
34,technician,married,yes,no,cellular,aug,thu,93.444,-36.1,4.963,5228.1,0,13
48,housemaid,married,no,no,cellular,jun,tue,92.963,-40.8,1.252,5076.2,0,12
30,technician,single,no,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,12
36,technician,married,yes,no,landline,may,mon,93.994,-36.4,4.858,5191,0,13
44,admin.,married,yes,no,landline,oct,fri,93.798,-40.4,5.045,5195.8,0,12
49,services,married,yes,no,cellular,aug,tue,93.444,-36.1,4.968,5228.1,0,12
45,housemaid,divorced,yes,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,4
48,technician,married,yes,no,cellular,aug,tue,93.444,-36.1,4.963,5228.1,0,13
34,blue-collar,married,yes,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,12
50,admin.,married,no,no,cellular,aug,mon,93.444,-36.1,4.97,5228.1,0,12
41,technician,single,yes,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,13
31,blue-collar,married,no,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,0,9
41,blue-collar,married,no,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,9
53,technician,married,no,yes,landline,may,mon,93.994,-36.4,4.858,5191,0,12
39,technician,single,yes,no,cellular,apr,wed,93.075,-47.1,1.415,5099.1,0,13
37,technician,single,yes,yes,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,13
59,retired,married,yes,no,cellular,aug,mon,93.444,-36.1,4.965,5228.1,0,4
35,blue-collar,divorced,no,no,landline,jun,thu,94.465,-41.8,4.866,5228.1,0,9
38,blue-collar,married,yes,no,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,9
32,technician,married,yes,no,cellular,aug,fri,93.444,-36.1,4.964,5228.1,0,13
55,retired,married,no,yes,cellular,jul,tue,93.918,-42.7,4.961,5228.1,0,4
40,technician,married,yes,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,13
44,blue-collar,married,yes,no,landline,may,wed,93.994,-36.4,4.856,5191,0,4
57,blue-collar,married,no,no,cellular,jul,thu,93.918,-42.7,4.962,5228.1,0,4
50,blue-collar,married,no,no,landline,jun,tue,94.465,-41.8,4.961,5228.1,0,4
28,blue-collar,single,no,no,landline,jun,thu,94.465,-41.8,4.961,5228.1,0,12
36,blue-collar,married,no,no,landline,may,mon,93.994,-36.4,4.857,5191,0,9
27,blue-collar,married,no,no,landline,may,tue,93.994,-36.4,4.856,5191,0,4
33,admin.,single,no,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,16
31,technician,single,no,no,cellular,aug,mon,93.444,-36.1,4.963,5228.1,0,16
25,blue-collar,single,yes,no,landline,may,wed,93.994,-36.4,4.859,5191,0,9
28,technician,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,13
35,technician,married,yes,no,cellular,aug,tue,92.201,-31.4,0.883,5076.2,0,16
41,blue-collar,single,yes,no,cellular,jul,thu,93.918,-42.7,4.963,5228.1,0,4
58,retired,married,no,no,cellular,aug,thu,93.444,-36.1,4.962,5228.1,0,16
30,services,single,yes,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,9
33,blue-collar,married,yes,no,landline,oct,mon,92.431,-26.9,0.743,5017.5,0,4
32,technician,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,13
28,admin.,single,yes,yes,cellular,may,thu,92.893,-46.2,1.327,5099.1,0,12
36,services,married,yes,no,landline,may,mon,93.994,-36.4,4.858,5191,0,12
25,self-employed,single,no,no,landline,may,thu,93.994,-36.4,4.86,5191,0,16
57,housemaid,married,yes,no,cellular,aug,wed,93.444,-36.1,4.964,5228.1,0,4
26,blue-collar,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,0,13
42,admin.,married,no,no,cellular,aug,wed,93.444,-36.1,4.967,5228.1,0,16
31,technician,married,yes,no,cellular,aug,wed,93.444,-36.1,4.965,5228.1,0,13
28,services,married,yes,no,cellular,jul,thu,93.918,-42.7,4.968,5228.1,0,12
39,admin.,single,yes,no,landline,jun,mon,94.465,-41.8,4.865,5228.1,0,NA
50,blue-collar,divorced,no,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,9
40,blue-collar,married,no,no,landline,may,wed,93.994,-36.4,4.859,5191,0,12
24,technician,married,no,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,12
35,services,single,NA,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,0,12
42,self-employed,married,no,no,cellular,jul,mon,93.918,-42.7,4.962,5228.1,0,16
50,admin.,divorced,yes,no,cellular,nov,fri,93.2,-42,4.021,5195.8,0,12
45,technician,married,no,no,cellular,jul,wed,93.918,-42.7,4.963,5228.1,0,13
38,admin.,married,yes,no,cellular,may,fri,92.893,-46.2,1.313,5099.1,0,12
54,management,married,no,no,cellular,nov,tue,93.2,-42,4.153,5195.8,0,16
48,unemployed,married,yes,no,landline,jun,mon,94.465,-41.8,4.961,5228.1,0,9
30,self-employed,single,no,no,cellular,apr,thu,93.075,-47.1,1.435,5099.1,0,16
49,services,married,no,yes,cellular,apr,fri,93.075,-47.1,1.479,5099.1,0,6
37,blue-collar,married,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,0,13
