Applicants,SalePrice,NumberOfUnits,YearSold,MonthSold,OverallQual,TotalSqFeet,GrLivArea,TotBathrooms,LotArea,ExterQual,FullBath,CentralAir,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNoGarage,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,NeighborhoodVeenker,NeighborhoodMeanSalePrice
5,189999.99999999575,2,2008,7,7,3203.7627630696443,2192.934394618416,4,4146.742455643197,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,151000.00000000573,2,2008,7,6,3270.73699345894,2036.8018173105047,3,4179.927470682223,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,181000.0000000066,5,2009,6,6,3555.2429132805496,2753.0766241001843,3,6008.21539711748,3,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,128900.00000000265,4,2009,6,5,3264.6231363387537,2030.9234935444015,1,4149.4097393936545,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,161499.99999999232,4,2009,11,4,3779.2172133065715,2854.0438893304163,3,4461.602819650799,3,2,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
3,180500.000000005,5,2007,7,6,3600.6148528197455,2884.8743542184034,1,4822.670071948113,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,181000.0000000066,1,2008,8,6,3693.5667493602828,2404.5344085196707,4,2455.58787217319,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,183899.99999999756,2,2011,3,7,3297.215247052179,2532.1298962647415,5,2291.38313542698,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
0,122000.00000000076,3,2007,1,7,3735.248420285409,2939.030807846671,2,4253.241735260189,2,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,378499.999999985,4,2010,5,9,4308.86234677698,3041.2030975876146,3,4778.334962037847,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
2,380999.99999998545,5,2008,5,8,4369.70881919194,3869.3950078469647,5,4906.080908797579,3,6,yes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
7,143999.99999999447,2,2007,7,5,3477.999682145255,2606.9716234106545,2,4477.981425664603,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,260000.00000000937,2,2010,4,7,3759.0731442323213,2606.9716234106545,3,5919.55639840421,4,0,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
7,185749.99999999892,1,2009,8,6,3826.3421012292465,2571.0420886856596,3,4056.201198793307,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
2,137000.0000000052,3,2011,11,5,3078.109076826841,1851.600101058235,3,4824.271531537197,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
2,177000.00000000602,4,2008,5,6,3463.1789961616705,2427.4942788252806,3,4506.918659702749,3,2,yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
4,138999.99999999598,4,2007,11,5,3112.9806380765785,2300.4939858818216,3,3003.03248973178,3,4,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
6,137000.0000000052,3,2007,7,5,3754.5622216314705,2964.20663103402,3,4478.15493566379,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,161999.99999999645,5,2009,12,6,3278.3467839897594,2470.2012311487983,3,4736.4812105880865,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
5,197900.00000000847,1,2009,6,6,4041.3574428045954,2797.670051844118,3,5372.60846268196,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,237000.0000000076,4,2008,3,8,3921.2306275796495,3051.13503457848,5,4123.196316441831,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,68399.99999999715,5,2010,4,4,3039.825444510869,2141.706945894261,1,3663.5088429643,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
3,226999.99999999092,2,2009,3,7,3914.5988796941688,2655.9114082197884,4,4191.6019779336975,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
7,179999.99999999133,1,2011,7,7,3637.4711434085534,2406.845785903251,4,3802.55938513168,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
4,150500.00000000498,2,2009,9,5,3249.2360585477036,2016.1292425209965,3,3978.1414633262425,3,4,yes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,138999.99999999598,4,2010,4,6,3690.04403251076,2884.8743542184034,4,4107.969251200604,3,4,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
2,168999.9999999983,1,2010,3,6,3967.3975569531926,3339.352031261465,3,4157.18575702971,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.43283582164
1,132499.99999999805,4,2009,5,6,3333.5675567022186,2488.9319239103515,1,3224.303496794172,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,142999.99999999357,2,2010,6,6,3642.322128519583,2394.090273009774,3,4187.986258702806,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
5,189999.99999999575,5,2011,6,5,3944.981401619727,2664.7344931516363,3,6778.364203798359,3,4,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
5,278000.0000000073,2,2009,10,8,3921.739631449883,2738.2327033680626,4,3110.876723093691,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.58730158804
4,281000.00000000483,4,2011,10,8,3867.39500581461,3003.9690157039704,3,4428.96478444603,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,180500.000000005,3,2010,4,5,3413.6975713712263,2174.257843613697,3,4907.755445818811,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
1,119499.9999999998,1,2009,2,5,3130.553161874675,2363.5162248050997,3,719.2404671541102,3,4,yes,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
1,107500.0000000048,4,2009,12,5,4023.3032499737355,3291.2004529419796,3,3411.897262725233,3,4,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,162899.999999994,1,2011,3,7,3542.409125881622,2742.8867425771864,3,4257.127942611546,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
2,115000.00000000151,1,2011,4,5,2951.134111982185,1729.5266766305451,3,3832.410489881374,3,2,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,138499.9999999959,1,2011,11,5,3267.682969345783,2033.86544665599,3,3886.5747797290073,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,155000.00000000247,1,2008,12,5,3374.1314240464144,2141.706945894261,4,3955.645987192021,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,139999.99999999418,2,2011,6,6,2846.37986416559,2062.9813925125004,4,2259.51156453841,3,4,yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,154000.0000000052,2,2010,5,5,3539.830036401832,2295.5381229731606,3,3663.5088429643,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,225000.00000000975,1,2009,5,7,3817.1355404293718,3014.142033033,3,4374.3116813580455,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,177499.99999999872,4,2009,11,6,3386.2457733052242,2576.226237154287,1,3663.5088429643,3,2,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
5,290000.0000000128,3,2011,12,8,4171.539423127165,3388.50184418582,5,4253.241735260189,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
5,231999.999999989,1,2011,4,7,3957.971029548908,2697.619401655244,3,3952.9291733813784,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,129999.99999999751,1,2011,4,7,3659.1862994748485,2783.249755338794,3,2084.91139815494,4,4,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,325000.0000000085,1,2009,11,9,3993.404362804572,2731.693443353705,4,4772.217948856761,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,202499.99999999392,1,2011,9,7,3690.04403251076,2439.9784943736086,3,3515.017094053631,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
4,137999.99999999427,3,2009,5,5,3170.012433190163,1939.95900142768,3,3808.175816029947,3,2,yes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,147000.00000000384,4,2008,5,5,3222.735445506925,2133.4610993639963,3,4588.639686538134,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,179200.00000000597,5,2008,6,6,3590.642210462288,2353.985990706986,4,3570.268690160564,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
3,334999.99999999866,2,2010,5,7,4220.03818991935,2949.6383206803653,4,5331.31359450143,4,4,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
3,202999.99999999505,5,2007,1,7,3575.5663636031613,2329.9004170026037,4,3981.270415815491,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,301999.9999999981,1,2007,6,8,4403.256525726205,3553.318615452815,3,4143.660323035337,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
4,333168.0000000084,2,2010,5,9,4297.62102623675,3432.5715599281148,3,4997.9945338142,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
2,119000.00000000391,2,2007,10,4,3100.310265003115,1872.94481009363,3,3836.741222317475,3,2,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,206899.99999999304,5,2008,6,6,3872.1257265791164,3111.622742909955,3,4430.7429055085795,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,295492.9999999924,1,2009,1,8,3967.8921631733692,2710.9597159157042,4,4273.751761130972,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,208900.0000000088,1,2007,4,7,3671.124808577633,2421.786168809705,3,2536.3166968662,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,274999.9999999976,3,2011,8,8,4104.36120840453,2853.178657621766,3,4998.9269629591845,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,111000.0000000032,1,2007,2,4,3027.450716426254,1872.94481009363,1,4271.63327199245,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,156499.9999999931,2,2009,6,6,3814.417670686006,2559.575457858429,3,3886.5747797290073,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
1,72500.00000000242,4,2008,7,3,1544.06374185808,1447.747862145365,1,3419.932810620483,3,2,no,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,189999.99999999575,1,2010,6,7,3652.582157375465,2966.621404274001,5,4266.0372114538,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
1,82500.00000000221,1,2009,12,4,2265.48573903398,1421.775780536215,1,2991.2512976162197,2,2,yes,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,147000.00000000384,1,2007,2,8,4126.91775740665,2860.0870033390856,3,4227.004353520557,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
0,54999.99999999956,3,2008,1,4,2819.3421400122347,1602.82809254469,1,2238.51485240183,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
3,79000.00000000327,2,2007,5,3,2515.7065375612547,1559.511942387495,1,2554.84007695854,3,2,yes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,130500.00000000195,5,2008,10,5,2859.237717637645,1641.18115532002,2,3411.897262725233,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
2,256000.00000000012,4,2008,6,6,4417.90342555764,3543.3776805985053,3,4314.518782832612,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,176500.0000000021,1,2011,6,7,3587.513038655877,2712.856121631729,3,4040.66157703977,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,226999.99999999092,3,2007,12,8,3929.861866278923,2670.5887253693104,3,4229.76198932503,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,132499.99999999805,4,2011,7,5,3073.8042663414167,1882.69778483931,1,4377.601139838002,3,2,yes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
2,99999.99999999716,3,2009,5,4,2859.237717637645,1641.18115532002,3,3995.2894808576775,3,2,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,125500.00000000303,5,2011,7,5,3312.15227839952,2430.9090655083755,2,3583.159326489702,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
2,124999.99999999524,4,2009,5,5,3287.4312696001784,2436.583684520818,2,1394.6114117028,3,2,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
5,167899.99999999467,5,2009,4,6,3659.1862994748485,2401.06085628543,3,4159.6349737618275,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
4,135000.00000000442,1,2008,11,5,3997.2936526251324,2735.433546372196,3,4075.454796362907,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
0,52499.99999999918,2,2011,3,4,2596.5750460769746,1388.685420536595,1,2483.50431709553,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,200000.00000000538,1,2011,6,7,3713.963593928112,2915.9338586141,5,4813.180214126041,4,4,yes,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,128499.99999999853,3,2011,6,5,2951.134111982185,1729.5266766305451,1,4141.191137770243,3,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
1,123000.00000000549,2,2007,6,4,2952.993888742435,1743.7727323244299,1,3861.5783830701316,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
6,155000.00000000247,5,2008,7,6,3359.7614605339536,2122.3978395835647,3,4848.713402328687,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,228500.00000000084,2,2007,8,8,4064.3427089439756,3152.8138798088553,3,4102.72730930971,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,177000.00000000602,1,2009,3,6,3732.3884964771537,2958.557462781497,2,3678.6717793231796,3,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
7,155834.99999999345,4,2007,7,7,3327.6883113518497,2536.3841033993813,3,4435.713116935686,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,108500.00000000528,1,2007,7,4,3120.5352360800925,1892.38967583525,1,3224.303496794172,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,262499.99999999616,3,2011,6,7,4185.85455647316,3143.51546065183,3,5669.569298688941,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
3,283462.99999998976,2,2007,5,8,4089.75724570222,2843.6290421392723,4,5067.629657496021,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
5,215000.00000000006,1,2007,8,7,3825.2617071534132,2576.226237154287,4,5178.88427004293,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
1,122000.00000000076,1,2008,12,8,3860.5370884473587,3282.043817523495,3,2961.48610843834,3,4,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
4,200000.00000000538,5,2009,8,5,4252.682162265055,3453.2638798853,6,4529.191303736235,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,171000.00000000064,1,2008,3,6,3591.8921768953774,2790.4767007361056,2,4075.667670944842,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,134899.99999999368,1,2009,7,6,3081.5446504090555,2206.1381169645306,1,3224.303496794172,4,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,410000.00000000367,3,2010,3,8,4744.6274862942055,3772.632349150935,5,4990.78662533395,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
3,235000.0000000008,5,2008,6,7,3759.6361212174024,2919.2546042459567,5,4290.999748467577,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,170000.00000000032,4,2011,9,7,3538.53893944774,2964.20663103402,4,4267.196322985525,3,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
4,110000.0000000052,4,2008,10,5,2976.977345959295,1778.824443154315,1,4124.027282133572,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,149900.00000000154,1,2010,4,5,3306.9400789641163,2071.610412291586,3,4674.81143578951,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,177499.99999999872,1,2010,6,6,3431.051641696343,2655.9114082197884,3,1174.1414580297098,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,315000.00000000943,2,2011,9,9,4284.67687417979,3011.8003424919148,4,5243.56230341334,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
2,189000.00000000405,3,2008,5,5,3948.4889398506216,3433.761461463565,5,4198.413603050108,3,6,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.43283582164
5,260000.00000000937,4,2009,6,7,3870.0249013135917,2613.048071809773,4,5174.26038410004,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.58730158804
5,104900.00000000125,2,2009,6,4,3514.4648203778215,2810.178512668562,3,4671.039649175931,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
4,156931.99999999427,2,2007,3,6,3208.526952292389,2488.9319239103515,3,3909.637254232239,3,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
4,144151.99999999278,5,2011,4,7,3016.7675113531586,2237.374841907545,3,1974.79986889231,4,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,215999.99999999962,1,2010,1,7,3537.2468054678693,2752.153038951547,5,3663.5088429643,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,192999.99999999552,1,2008,6,7,3646.554774084484,2855.7729027735395,5,4061.139503937839,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,126999.99999999635,3,2011,7,5,3362.645740497002,2556.4333920670397,3,1627.120313393,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.91666666616
5,143999.99999999447,1,2009,6,6,2921.0815071369148,1700.634974006665,3,2629.45840918549,4,2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,231999.99999998897,3,2010,5,8,4003.5937623009195,2746.599922212685,4,4350.945191096382,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,105000.00000000415,5,2009,10,4,3349.6255610898406,2446.745852989564,1,3016.93169135891,2,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
2,165500.0000000076,5,2008,10,6,3640.5047228827348,2740.095999042443,3,4149.4097393936545,3,2,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,274300.0000000013,2,2011,6,7,3944.479699847861,3100.598235080265,5,4179.927470682223,3,4,yes,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,466499.99999998335,1,2007,3,10,4743.101054147751,3452.676494465225,5,4487.674510481643,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
5,250000.00000000428,1,2008,7,7,3829.5789367648204,2994.518806971849,3,4349.093476450858,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
5,238999.99999998856,1,2007,12,8,3912.552829537973,2653.94387220062,3,4415.756532029987,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
0,91000.00000000125,5,2008,4,6,2784.635192066365,1591.134332586525,1,3317.8331818878323,3,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.43283582164
